2020/09/02 01:45:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-13832166.952899601,4175144658.795,0.0,394.255
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-121.00000000000021,-121.0,9.953278500000035,9.95328
NSW1-QLD1,-864.0777,-863.20306,74.43041331862709,73.71481
VIC1-NSW1,687.9566763475968,824.44461,43.05269369530204,61.33726
T-V-MNSP1,-429.0000000000008,-412.47235,20.80906113000009,19.30233
V-SA,-274.5598338209863,-420.0,13.287152293758249,31.59126
V-S-MNSP1,19.297594371927218,-24.57911,-0.9253733164288308,2.44954
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,7326.87,5716.019364339641,5590.89,0.0,0.0,1673.0343763475971,1808.64767,79.0,79.0,179.0,169.0,150.0,173.0,123.16131150888887,135.05,58.0,58.0,85.11328000000083,92.0,109.05665000000079,112.0,97.0,77.0
REGIONSUM,QLD1,4969.94,6002.618740411617,6001.33,0.0,0.0,-985.0777000000003,-984.20306,73.0,85.0,69.0,95.25,92.0,112.0,33.0,33.0,30.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0
REGIONSUM,SA1,1217.85,1476.31704825,1672.3,0.0,1.0,-255.26223944905905,-444.57911,0.0,17.0,113.65851262000001,123.5,114.0,78.45,84.0,84.0,25.0,60.0,101.0,95.59,89.0,72.0,60.0,61.0
REGIONSUM,TAS1,959.63,530.6299999999992,547.16,0.0,0.0,429.0000000000008,412.47235,40.0,39.0,91.0,42.83,161.60187262000002,126.23,171.31111111111113,132.35,30.0,11.3,6.17816999999917,22.71,6.178159999999195,22.71,15.788359999999216,51.02
REGIONSUM,VIC1,4274.01,5167.020072619999,5119.56,0.0,0.0,-845.3924368985386,-776.6639007,28.0,0.0,96.0,91.0,120.0,120.84,108.0,108.0,67.0,60.0,86.0,68.0,163.0,160.53,86.3170000000008,70.09
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,39.796851193499236,39.80045,39.80045,5.73,7.98,1.48,1.73,1.73,2.29,0.99,0.99,5.9,4.99,1.19,2.95,2.0,2.99,1.78,1.78
PRICE,QLD1,31.848575249459934,31.95,31.95,5.73,7.98,1.48,1.73,1.73,2.29,0.99,0.99,5.9,4.99,1.19,2.95,2.0,2.99,1.78,1.78
PRICE,SA1,31.551018357799762,-39.0,-39.0,5.73,7.98,1.48,1.73,1.73,2.29,0.99,0.99,5.9,4.99,1.19,2.95,2.0,2.99,1.78,1.78
PRICE,TAS1,40.32241070487831,40.32,40.32,5.73,7.98,9.5,9.5,1.73,2.29,0.99,0.99,4.3,3.8,1.1,2.17832,0.18,0.18,0.18,0.59
PRICE,VIC1,34.864778059084344,33.93132,33.93132,5.73,7.98,1.48,1.73,1.73,2.29,0.99,0.99,5.9,4.99,1.19,2.95,2.0,2.99,1.78,1.78
