2020/09/01 15:30:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-15168731.961402373,-636688636.277,0.0,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-49.000000000000014,-57.0,0.014038499999995402,0.53549
NSW1-QLD1,-365.03902,-388.81781,10.123647429107907,11.74704
VIC1-NSW1,679.7823248809254,641.66235,56.56575991834108,50.35668
T-V-MNSP1,-382.23866,-382.23866,16.687438684424613,16.68744
V-SA,-190.00000000000003,-310.0,5.06500160902602,15.04507
V-S-MNSP1,6.802355549904719,-95.0,-0.4106476608966454,17.09971
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,7349.58,6293.492360345412,6297.12,0.0,0.0,1093.8213448809254,1087.48016,113.0,113.0,108.16973999999999,135.0,141.16974,112.0,49.0,38.0,63.0,86.0,67.13812999999999,62.36,126.6884,116.91,66.07357999999999,74.07
REGIONSUM,QLD1,5377.58,5797.396799054592,5830.38,0.0,0.0,-414.03902,-445.81781,68.0,67.0,68.0,45.0,62.0,66.83,31.0,31.0,15.0,18.0,20.0,51.78,20.0,51.78,0.0,0.0
REGIONSUM,SA1,804.47,988.87367,1250.0,0.0,32.0,-183.1976444500953,-405.0,0.0,25.0,75.0,103.0,62.0,104.55,43.0,71.0,70.0,20.0,62.0,60.0,50.0,48.0,51.0,39.0
REGIONSUM,TAS1,1182.0,799.7613399999999,799.76,0.0,0.0,382.23866,382.23866,0.0,0.0,123.0,102.0,93.0,79.79,119.28891999999996,102.29,20.0,46.0,48.48133999999999,48.48,48.48133999999999,48.48,72.21534000000003,46.22
REGIONSUM,VIC1,4578.42,5496.045999999999,5253.11,10.0,10.0,-864.2982713508302,-604.37594092,39.0,15.0,88.0,77.17,104.0,99.0,107.0,107.0,42.0,40.0,89.0,64.0,132.0,112.0,85.0,115.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,35.13239322309019,34.44757,,5.73,5.73,1.1,1.49,1.1,1.89,0.9,0.9,3.74,6.0,0.34,0.21,1.03,1.03,0.7,1.0
PRICE,QLD1,25.405701754385966,18.5,,5.73,5.73,1.1,1.49,1.1,1.89,0.9,0.9,3.74,6.0,4.61,7.68,4.571279563817477,7.68,0.7,1.0
PRICE,SA1,28.316853693207733,-999.99934,,5.73,5.73,1.1,1.49,1.1,1.89,0.9,0.9,3.74,6.0,0.3400000000000001,0.21,1.03,1.03,0.7,1.0
PRICE,TAS1,101.95573854863612,172.65,,5.73,5.73,1.1,9.5,1.1,1.89,0.9,0.9,3.22,5.18,0.03,0.03,0.18,0.18,0.18,0.18
PRICE,VIC1,30.105104633919794,29.83401,,5.73,5.73,1.1,1.49,1.1,1.89,0.9,0.9,3.74,6.0,0.3400000000000001,0.21,1.03,1.03,0.7,1.0
