2020/09/01 21:45:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-15101090.160461515,4420368780.574,0.0,430.2
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-65.00000000000004,-57.0,1.202662499999997,0.53549
NSW1-QLD1,-508.1064280120074,-420.30097,17.221381557881177,10.00164
VIC1-NSW1,-81.21602031593599,-44.0,2.564210421123533,1.27357
T-V-MNSP1,-291.08487,-248.87276,9.951266235773513,7.41493
V-SA,-420.0,-399.86238,32.916812889544055,29.94873
V-S-MNSP1,63.558931412103895,14.22631,0.14921651662508692,-0.75083
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,8642.04,8159.64494852228,8214.04,0.0,0.0,491.8904076960714,433.30097,105.0,105.0,155.0,125.0,142.0,137.0,182.7673004096602,173.0,58.0,67.0,38.0,63.72,73.0,93.0,63.0,63.0
REGIONSUM,QLD1,6119.62,6703.168,6602.9,0.0,0.0,-573.1064280120074,-477.30097,55.0,50.0,34.0,46.99,32.0,77.37,33.0,23.0,25.0,35.0,0.0,0.0,5.0,5.0,0.0,0.0
REGIONSUM,SA1,1468.88,1833.9197283986664,1862.1,0.0,0.0,-356.4410685878961,-385.63606999999996,5.0,45.0,116.99061999999998,141.0,110.86014814,117.55,85.0,85.0,47.0,27.0,97.0,89.0,70.0,77.0,67.54129999999998,50.0
REGIONSUM,TAS1,1202.98,911.89513,954.11,0.0,0.0,291.08487,248.87276,10.0,10.0,102.0,102.0,188.0,108.95,100.74349773033984,100.74,40.0,41.0,59.99062000000001,22.27,103.89064000000002,70.0,50.0,67.54
REGIONSUM,VIC1,5354.36,5232.196518140001,5193.41,0.0,0.0,157.63344396383212,190.22047487999998,45.0,10.0,101.0,94.0,144.0,146.0,120.0,109.77,40.0,40.0,44.0,64.0,84.0,90.89,70.0,70.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,38.38961038961039,38.39,38.39,7.89,7.0,1.48,1.73,1.7,5.08,1.04,1.0,3.99,6.0,0.03,0.21,0.18,0.48,0.43,0.44
PRICE,QLD1,35.015073852045866,35.81759,35.81759,7.89,7.0,1.48,1.73,1.7,5.08,1.04,1.0,3.99,6.0,0.03,0.21,0.18,0.48,0.43,0.44
PRICE,SA1,-36.99701553977565,34.13034,34.13034,7.89,7.0,1.48,1.73,1.7,5.08,1.04,1.0,3.99,6.0,0.03,0.21,0.18,0.48,0.43,0.44
PRICE,TAS1,40.32241070487831,40.32,40.32,7.89,7.0,9.5,9.5,1.1465569788180254,5.08,1.04,1.0,3.99,6.0,0.03,0.21,0.18,0.48,0.43,0.44
PRICE,VIC1,39.81211191714061,39.66703,39.66703,7.89,7.0,1.48,1.73,1.7,5.08,1.04,1.0,3.99,6.0,0.03,0.21,0.18,0.48,0.43,0.44
