2020/09/01 08:30:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-14960171.10561678,-663288530.397,26915.65742835,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-56.99999999999999,-57.0,0.5354864999999926,0.53549
NSW1-QLD1,-413.82557,-410.89482,11.067049164322748,10.8094
VIC1-NSW1,-343.5881472257945,-237.06742,27.431471378900877,16.76184
T-V-MNSP1,25.145097252889094,37.11191,-0.03177725288910834,-0.00016
V-SA,-310.0,-310.0,18.552112109447034,18.60322
V-S-MNSP1,-95.0,-95.0,17.09970775,17.09971
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,8786.57,8680.533010000003,8570.53,0.0,0.0,127.23742277420553,230.82739999999998,19.0,19.0,93.0,69.0,31.0,35.0,50.0,148.64,75.0,84.0,12.0,0.0,55.33465000000001,50.0,54.278639999999996,40.0
REGIONSUM,QLD1,5709.07,6186.482241003664,6183.41,0.0,0.0,-470.82557,-467.89482,45.0,44.0,68.0,110.0,5.0,57.0,31.0,33.0,20.861500000000035,17.93,100.0,97.07,100.0,97.07,0.0,0.0
REGIONSUM,SA1,1577.65,1992.0904702409564,1992.1,0.0,0.0,-405.0,-405.0,60.0,67.0,155.0,146.0,112.0,139.0,83.0,70.0,55.54117999999994,33.0,97.11465999999999,112.05,87.0,78.0,63.0,63.0
REGIONSUM,TAS1,1480.47,1505.5833200000002,1517.58,0.0,0.0,-25.145097252889094,-37.11191,50.0,50.0,88.11465999999996,126.11,312.11465999999996,195.38,196.05863999999997,104.42,7.597320000000025,25.07,0.0,0.0,0.0,17.27,50.0,104.28
REGIONSUM,VIC1,6260.01,5524.6905221007655,5615.36,0.0,0.0,772.7777307830738,677.76907742,46.0,40.0,125.0,78.0,69.0,102.73,82.0,86.0,51.0,50.0,20.0,20.0,92.0,92.0,90.0,50.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,62.450588173504805,63.51197,,,14.73,,9.5,,3.89,,0.99,,6.0,,0.0,,0.18,,0.18
PRICE,QLD1,31.848575249459927,25.71,,,14.73,,9.5,,3.89,,0.99,,21.08947,,12.13947,,7.68,,15.26947
PRICE,SA1,45.43907079202964,45.44,,,14.73,,9.5,,3.89,,0.99,,6.0,,0.0,,0.18,,0.18
PRICE,TAS1,67.3326204073387,67.13963,,,13.61658,,9.5,,3.89,,0.99,,6.0,,0.0,,0.18,,0.18
PRICE,VIC1,70.00206739714699,70.0,,,14.73,,9.5,,3.89,,0.99,,6.0,,0.0,,0.18,,0.18
