2020/09/01 14:55:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-14498687.193322914,172841828.3,0.0,41.558
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-49.0,-49.0,0.014038499999994514,0.01404
NSW1-QLD1,-343.71679,-314.06119,9.843057813106872,7.90861
VIC1-NSW1,799.0343545414225,803.80027,72.04737988342518,69.62101
T-V-MNSP1,-330.7249999999998,-339.68786,12.668532752749998,13.32582
V-SA,-363.25163272563685,-420.0,21.705886862935177,29.70337
V-S-MNSP1,220.0,220.0,40.029739000000006,40.02974
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,6863.22,5718.216062929436,5740.84,0.0,0.0,1191.7511445414225,1166.86146,109.76250999999999,114.76,69.0,158.0,133.10408,130.0,50.0,50.0,53.04993000000002,60.0,25.0,25.0,50.0,70.0,70.0,70.0
REGIONSUM,QLD1,5144.75,5543.084632973471,5512.33,0.0,0.0,-392.71679,-363.06119,45.0,45.0,85.0,83.0,82.0,82.83,31.0,31.0,36.0,6.34,119.16833000000003,89.51,119.16833000000003,89.51,0.0,0.0
REGIONSUM,SA1,904.2,1063.90319284,1122.73,0.0,0.0,-143.25163272563685,-200.0,15.0,15.0,106.10408000000001,112.0,73.0,80.27,80.0,80.0,55.0,55.0,86.0,86.0,49.0,50.82,50.90482224806203,50.9
REGIONSUM,TAS1,1061.37,730.6450000000001,721.68,0.0,0.0,330.7249999999998,339.68786,8.861198716341391,6.82,123.0,45.1,80.0,80.0,92.04074999999997,87.04,16.0,18.66,0.0,0.0,26.83082999999999,56.67,54.031007751937985,54.03
REGIONSUM,VIC1,4102.83,5174.26219606931,5135.97,10.0,10.0,-973.9401718157854,-930.5799913199999,41.37629128365862,38.41,89.0,74.0,104.0,99.0,102.0,107.0,49.95006999999998,70.0,51.65702999999996,81.31,122.0,100.0,85.0,85.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,35.15490096495683,35.15,35.15,8.0,8.0,0.97,1.45,1.1,1.73,0.9,0.9,3.74,3.8,0.03,0.05,0.18,0.45,0.95,0.95
PRICE,QLD1,0.0,0.0002,0.0002,8.0,8.0,0.97,1.45,1.1,1.73,0.9,0.9,13.667951076997783,12.90418,7.68,8.90418,16.73,16.73,10.877951076997782,10.05418
PRICE,SA1,17.535124904780385,-35.0,-35.0,8.0,8.0,0.97,1.45,1.1,1.73,0.9,0.9,3.74,3.8,0.03,0.05,0.18,0.45,0.95,0.95
PRICE,TAS1,21.661092643112358,20.32,20.32,8.0,8.0,0.97,1.45,1.1,1.73,0.9,0.9,3.74,3.8,0.03,0.05,0.18,0.45,0.95,0.95
PRICE,VIC1,16.954918032786885,15.13784,15.13784,8.0,8.0,0.97,1.45,1.1,1.73,0.9,0.9,3.74,3.8,0.03,0.05,0.18,0.45,0.95,0.95
