2020/09/01 19:00:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-18087367.65917047,-663288530.397,16706.350205521034,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-17.0,-49.0,-0.6144735000000018,0.01404
NSW1-QLD1,-71.83041407509704,-414.20299,-1.8548401523923403,4.70466
VIC1-NSW1,56.74995898855038,858.29547,-1.364573543768956,46.78626
T-V-MNSP1,198.83180835559142,90.23891,3.3330082177319014,0.49354
V-SA,-358.5832561358568,-420.0,24.810230252474387,33.78976
V-S-MNSP1,-27.0,-95.0,2.7457555499999993,17.09971
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,10245.98,10098.502,8954.12,0.0,0.0,145.58037306364741,1321.49846,21.0,19.0,168.0,66.0,56.0,15.0,63.305855980278636,39.57,70.0,59.0,39.65523999999999,34.87,83.0,50.0,63.0,40.0
REGIONSUM,QLD1,7068.78,7156.2336289682335,7534.67,0.0,0.0,-88.83041407509704,-463.20299,54.0,5.0,82.65524000000005,87.5,33.0,29.87,24.0,21.0,20.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0
REGIONSUM,SA1,1614.51,2047.28527,2142.91,40.0,0.0,-385.5832561358568,-515.0,40.0,46.0,129.0,155.0,110.0,113.0,80.0,80.0,30.0,23.0,92.0,85.0,70.0,47.0,68.0,59.0
REGIONSUM,TAS1,1401.41,1603.5748165733235,1492.14,0.0,0.0,-198.83180835559142,-90.23891,50.0,50.0,35.0,59.33,214.65524000000005,223.34,196.3033740197214,201.03,50.0,23.0,20.0,42.79,69.65523999999999,125.66,66.60923000000003,113.61
REGIONSUM,VIC1,6528.42,6028.115,6841.58,0.0,0.0,520.1094967853853,-256.48563858,55.0,100.0,102.0,148.82,103.0,135.45,74.0,96.0,40.0,100.0,65.0,54.0,104.0,104.0,65.0,50.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,44.1086258905644,476.96519,,,11.55,,58.28078,,4.49,,0.99,,3.8,,0.14,,0.18,,0.18
PRICE,QLD1,44.85305600430802,450.22874,,,11.55,,58.28078,,4.49,,0.99,,3.8,,0.14,,0.18,,0.18
PRICE,SA1,38.92567413450851,42.0,,,11.55,,58.28078,,4.49,,0.99,,3.8,,0.14,,0.18,,0.18
PRICE,TAS1,41.51801398133911,57.37925,,,8.09,,58.28078,,4.49,,0.99,,3.8,,0.14,,0.18,,0.18
PRICE,VIC1,44.79687126376169,60.47,,,11.55,,58.28078,,4.49,,0.99,,3.8,,0.14,,0.18,,0.18
