C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:30:36,0000000307938810,P5MIN,0000000307938807
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:35:00","2019/05/16 04:35:00",0,2314572665.7620,0,0,0,0,0,243.723,,,,,0,0,0,0,"2019/05/16 04:30:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BLOWERNG,"2019/05/16 05:10:00",0.61,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BLOWERNG,"2019/05/16 05:15:00",1.1,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BLOWERNG,"2019/05/16 05:20:00",1.18,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BLOWERNG,"2019/05/16 05:25:00",1.23,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BLOWERNG,"2019/05/16 05:30:00",1.27,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BOCORWF1,"2019/05/16 05:10:00",0.61,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BOCORWF1,"2019/05/16 05:15:00",1.1,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BOCORWF1,"2019/05/16 05:20:00",1.18,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BOCORWF1,"2019/05/16 05:25:00",1.23,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BOCORWF1,"2019/05/16 05:30:00",1.27,1,"2019/05/16 04:30:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:35:00",BROKENH1,"2019/05/16 05:10:00",7.23,1,"2019/05/16 04:30:25"
