C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,00:50:36,0000000307933214,P5MIN,0000000307933211
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 00:55:00","2019/05/16 00:55:00",0,-261462557.1890,0,0,0,0,0,3.72,,,,,0,0,0,0,"2019/05/16 00:50:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 00:55:00",19.35,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 01:00:00",11.55,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 01:05:00",24.91,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 01:10:00",16.28,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 01:15:00",14.76,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 01:20:00",14.14,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",BROKENH1,"2019/05/16 01:40:00",1.1,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 00:55:00",24.15,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:00:00",30.86,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:05:00",11.86,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:10:00",18.54,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:15:00",20.58,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:20:00",21.38,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:25:00",35.43,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:30:00",40.91,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:35:00",14.89,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:40:00",21.32,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:45:00",23.51,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",GORDON,"2019/05/16 01:50:00",27.51,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 00:55:00",60.53,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 01:00:00",36.15,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 01:05:00",77.93,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 01:10:00",50.95,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 01:15:00",46.18,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 01:20:00",44.23,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",HUMEV,"2019/05/16 01:40:00",3.43,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 00:55:00",24.15,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:00:00",30.86,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:05:00",11.86,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:10:00",18.54,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:15:00",20.58,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:20:00",21.38,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:25:00",35.43,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:30:00",40.91,2,"2019/05/16 00:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:55:00",LI_WY_CA,"2019/05/16 01:35:00",14.89,2,"2019/05/16 00:50:25"
