C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,16:20:35,0000000307959772,P5MIN,0000000307959769
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 16:25:00","2019/05/16 16:25:00",0,-295502141.6730,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 16:20:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:25:00",5.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:30:00",2.85,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:35:00",12.24,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:40:00",9.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:45:00",6.07,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:50:00",2.78,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 16:55:00",0.02,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 17:00:00",0.02,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 17:05:00",0.02,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",GORDON,"2019/05/16 17:10:00",0.02,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:25:00",5.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:30:00",2.85,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:35:00",12.24,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:40:00",9.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:45:00",6.07,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:50:00",2.78,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 16:55:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 17:00:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 17:05:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LI_WY_CA,"2019/05/16 17:10:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:25:00",5.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:30:00",2.85,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:35:00",12.24,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:40:00",9.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:45:00",6.07,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:50:00",2.78,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 16:55:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 17:00:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 17:05:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",LK_ECHO,"2019/05/16 17:10:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:25:00",5.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:30:00",2.85,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:35:00",12.24,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:40:00",9.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:45:00",6.07,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:50:00",2.78,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 16:55:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 17:00:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 17:05:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",MEADOWBK,"2019/05/16 17:10:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:25:00",5.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:30:00",2.85,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:35:00",12.24,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:40:00",9.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:45:00",6.07,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:50:00",2.78,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 16:55:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 17:00:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 17:05:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TARRALEA,"2019/05/16 17:10:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:25:00",5.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:30:00",2.85,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:35:00",12.24,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:40:00",9.8,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:45:00",6.07,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:50:00",2.78,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 16:55:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 17:00:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 17:05:00",0.01,2,"2019/05/16 16:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 16:25:00",TUNGATIN,"2019/05/16 17:10:00",0.01,2,"2019/05/16 16:20:25"
