C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,08:55:36,0000000307946679,P5MIN,0000000307946676
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 09:00:00","2019/05/16 09:00:00",0,-326112011.9380,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 08:55:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BLOWERNG,"2019/05/16 09:40:00",0.88,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BLOWERNG,"2019/05/16 09:45:00",0.84,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BLOWERNG,"2019/05/16 09:50:00",0.83,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BLOWERNG,"2019/05/16 09:55:00",0.55,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BOCORWF1,"2019/05/16 09:40:00",0.88,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BOCORWF1,"2019/05/16 09:45:00",0.84,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BOCORWF1,"2019/05/16 09:50:00",0.83,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BOCORWF1,"2019/05/16 09:55:00",0.55,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BROKENH1,"2019/05/16 09:40:00",10.49,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BROKENH1,"2019/05/16 09:45:00",10.08,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BROKENH1,"2019/05/16 09:50:00",9.84,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",BROKENH1,"2019/05/16 09:55:00",6.53,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",COLEASF1,"2019/05/16 09:40:00",0.88,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",COLEASF1,"2019/05/16 09:45:00",0.84,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",COLEASF1,"2019/05/16 09:50:00",0.83,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",COLEASF1,"2019/05/16 09:55:00",0.55,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",CROOKWF2,"2019/05/16 09:40:00",0.88,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",CROOKWF2,"2019/05/16 09:45:00",0.84,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",CROOKWF2,"2019/05/16 09:50:00",0.83,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",CROOKWF2,"2019/05/16 09:55:00",0.55,1,"2019/05/16 08:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:00:00",DARTM1,"2019/05/16 09:40:00",-3.79,1,"2019/05/16 08:55:25"
