C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,10:00:37,0000000307948633,P5MIN,0000000307948630
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 10:05:00","2019/05/16 10:05:00",0,7738401184.9130,0,0,0,0,0,750,,,,,0,0,0,0,"2019/05/16 10:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:05:00",13.27,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:10:00",26.5,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:15:00",24.97,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:20:00",10.62,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:25:00",11.18,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:30:00",13.61,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:35:00",8.57,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:40:00",9.28,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:45:00",5.23,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:50:00",7.68,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 10:55:00",7.67,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",GORDON,"2019/05/16 11:00:00",8.14,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:25:00",1.32,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:30:00",1.6,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:35:00",1.01,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:40:00",1.09,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:45:00",0.61,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:50:00",0.9,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 10:55:00",0.9,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",JBUTTERS,"2019/05/16 11:00:00",0.96,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:05:00",13.27,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:10:00",26.5,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:15:00",24.97,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:20:00",10.62,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:25:00",6.58,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:30:00",8.01,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:35:00",5.04,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:40:00",5.46,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:45:00",3.07,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:50:00",4.52,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 10:55:00",4.51,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LI_WY_CA,"2019/05/16 11:00:00",4.79,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:05:00",13.27,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:10:00",26.5,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:15:00",24.97,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:20:00",10.62,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:25:00",6.58,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:30:00",8.01,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:35:00",5.04,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:40:00",5.46,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:45:00",3.07,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:50:00",4.52,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 10:55:00",4.51,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",LK_ECHO,"2019/05/16 11:00:00",4.79,2,"2019/05/16 10:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:05:00",MEADOWBK,"2019/05/16 10:05:00",13.27,2,"2019/05/16 10:00:26"
