C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,10:20:35,0000000307949277,P5MIN,0000000307949274
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 10:25:00","2019/05/16 10:25:00",0,10635328824.3430,0,0,0,0,0,1020,,,,,0,0,0,0,"2019/05/16 10:20:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:25:00",30.92,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:30:00",30.91,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:35:00",30.91,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:40:00",29.99,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:45:00",15.43,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:50:00",13.94,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 10:55:00",9.43,2,"2019/05/16 10:20:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 10:25:00",GORDON,"2019/05/16 11:00:00",8.39,2,"2019/05/16 10:20:25"
