C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,20:45:36,0000000307967582,P5MIN,0000000307967579
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 20:50:00","2019/05/16 20:50:00",0,11564879260.6060,0,0,0,0,0,1105.286,,,,,0,0,0,0,"2019/05/16 20:45:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 20:50:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 20:55:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:00:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:05:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:10:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:15:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:20:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:25:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:30:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:35:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:40:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",GORDON,"2019/05/16 21:45:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 20:50:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 20:55:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:00:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:05:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:10:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:15:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:20:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:25:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:30:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:35:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:40:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LI_WY_CA,"2019/05/16 21:45:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 20:50:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 20:55:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:00:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:05:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:10:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:15:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:20:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:25:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:30:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:35:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:40:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",LK_ECHO,"2019/05/16 21:45:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 20:50:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 20:55:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:00:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:05:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:10:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:15:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:20:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:25:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:30:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:35:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:40:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",MEADOWBK,"2019/05/16 21:45:00",0.02,2,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",SAPHWF1,"2019/05/16 20:50:00",-1.76,1,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",SAPHWF1,"2019/05/16 20:55:00",-1.21,1,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",SAPHWF1,"2019/05/16 21:00:00",-1.22,1,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",SAPHWF1,"2019/05/16 21:05:00",-3.59,1,"2019/05/16 20:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 20:50:00",SAPHWF1,"2019/05/16 21:10:00",-3.09,1,"2019/05/16 20:45:26"
