C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,05:00:36,0000000307939544,P5MIN,0000000307939541
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 05:05:00","2019/05/16 05:05:00",0,1117442867.2670,0,0,0,0,0,132.177,,,,,0,0,0,0,"2019/05/16 05:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:15:00",1.02,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:20:00",1.11,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:25:00",1.55,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:30:00",1.2,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:40:00",1,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:45:00",1.07,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:50:00",0.46,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BLOWERNG,"2019/05/16 05:55:00",0.5,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:15:00",1.02,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:20:00",1.11,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:25:00",1.55,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:30:00",1.2,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:40:00",1,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:45:00",1.07,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:50:00",0.46,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BOCORWF1,"2019/05/16 05:55:00",0.5,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BROKENH1,"2019/05/16 05:10:00",0.02,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BROKENH1,"2019/05/16 05:15:00",12.2,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BROKENH1,"2019/05/16 05:20:00",13.28,1,"2019/05/16 05:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:05:00",BROKENH1,"2019/05/16 05:25:00",18.45,1,"2019/05/16 05:00:26"
