C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,02:30:37,0000000307935691,P5MIN,0000000307935688
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 02:35:00","2019/05/16 02:35:00",0,283252526.6120,0,0,0,0,0,55.82,,,,,0,0,0,0,"2019/05/16 02:30:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 02:35:00",29.5,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 02:40:00",19.91,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 02:45:00",20.28,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 02:50:00",30.27,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 02:55:00",30.38,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 03:00:00",30.08,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 03:05:00",24.75,2,"2019/05/16 02:30:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:35:00",GORDON,"2019/05/16 03:10:00",25.81,2,"2019/05/16 02:30:26"
