C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,08:50:36,0000000307946502,P5MIN,0000000307946499
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 08:55:00","2019/05/16 08:55:00",0,-325328809.14,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 08:50:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BLOWERNG,"2019/05/16 09:40:00",0.99,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BLOWERNG,"2019/05/16 09:45:00",0.92,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BLOWERNG,"2019/05/16 09:50:00",0.89,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BOCORWF1,"2019/05/16 09:40:00",0.99,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BOCORWF1,"2019/05/16 09:45:00",0.92,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BOCORWF1,"2019/05/16 09:50:00",0.89,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BROKENH1,"2019/05/16 09:40:00",11.81,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BROKENH1,"2019/05/16 09:45:00",11,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",BROKENH1,"2019/05/16 09:50:00",10.58,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",COLEASF1,"2019/05/16 09:40:00",0.99,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",COLEASF1,"2019/05/16 09:45:00",0.92,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",COLEASF1,"2019/05/16 09:50:00",0.89,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",CROOKWF2,"2019/05/16 09:40:00",0.99,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",CROOKWF2,"2019/05/16 09:45:00",0.92,1,"2019/05/16 08:50:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 08:55:00",CROOKWF2,"2019/05/16 09:50:00",0.89,1,"2019/05/16 08:50:25"
