C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:10:36,0000000307938326,P5MIN,0000000307938323
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:15:00","2019/05/16 04:15:00",0,2326128748.23,0,0,0,0,0,245,,,,,0,0,0,0,"2019/05/16 04:10:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",BROKENH1,"2019/05/16 04:45:00",18.96,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",BROKENH1,"2019/05/16 04:50:00",19.58,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",BROKENH1,"2019/05/16 04:55:00",19.72,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",BROKENH1,"2019/05/16 05:00:00",15.83,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:15:00",21.57,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:20:00",39.73,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:25:00",39.63,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:30:00",39.46,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:35:00",39.44,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:40:00",39.05,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:45:00",19.76,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:50:00",19.65,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 04:55:00",13.71,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 05:00:00",13.16,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 05:05:00",20.32,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",GORDON,"2019/05/16 05:10:00",19.76,2,"2019/05/16 04:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:15:00",HUMEV,"2019/05/16 04:45:00",59.33,2,"2019/05/16 04:10:25"
