C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,02:00:37,0000000307934948,P5MIN,0000000307934945
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 02:05:00","2019/05/16 02:05:00",0,5490082471.1130,0,0,0,0,0,539.22,,,,,0,0,0,0,"2019/05/16 02:00:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:05:00",15.86,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:10:00",22.53,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:15:00",22.8,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:20:00",27.65,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:25:00",28.58,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:30:00",28.99,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:35:00",19.31,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:40:00",19.91,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:45:00",22.14,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:50:00",28.83,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 02:55:00",23.94,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",GORDON,"2019/05/16 03:00:00",23.12,2,"2019/05/16 02:00:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:05:00",JBUTTERS,"2019/05/16 02:10:00",2.65,2,"2019/05/16 02:00:25"
