C,NEMP.WORLD,DISPATCHIS,AEMO,PUBLIC,2019/05/16,07:35:08,0000000307943458,DISPATCHIS,0000000307943457
I,DISPATCH,CASE_SOLUTION,2,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,SWITCHRUNINITIALSTATUS,SWITCHRUNBESTSTATUS,SWITCHRUNBESTSTATUS_INT
D,DISPATCH,CASE_SOLUTION,2,"2019/05/16 07:40:00",1,0,,1,,0,354889684.2050,0,0,0,0,18.94,,,,,0,0,0,"2019/05/16 07:35:05",1,1,
I,DISPATCH,LOCAL_PRICE,1,SETTLEMENTDATE,DUID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BARCALDN,-11.15,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BARRON-1,-11.27,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BARRON-2,-11.27,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BRAEMAR1,-1.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BRAEMAR2,-1.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BRAEMAR3,-1.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BRAEMAR5,-1.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BRAEMAR6,-1.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",BRAEMAR7,-1.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",CALL_B_1,-10.2,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:40:00",CALL_B_2,-10.2,2
