C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,11:50:35,0000000307952058,P5MIN,0000000307952055
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 11:55:00","2019/05/16 11:55:00",0,5798264869.6420,0,0,0,0,0,569.468,,,,,0,0,0,0,"2019/05/16 11:50:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 11:55:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:00:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:05:00",17.79,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:10:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:15:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:20:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:25:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:30:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:35:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:40:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:45:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",GORDON,"2019/05/16 12:50:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 11:55:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:00:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:05:00",17.79,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:10:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:15:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:20:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:25:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:30:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:35:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:40:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:45:00",17.78,2,"2019/05/16 11:50:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:55:00",LI_WY_CA,"2019/05/16 12:50:00",17.78,2,"2019/05/16 11:50:24"
