C,NEMP.WORLD,DISPATCHIS,AEMO,PUBLIC,2019/05/16,20:55:08,0000000307967785,DISPATCHIS,0000000307967784
I,DISPATCH,CASE_SOLUTION,2,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,SWITCHRUNINITIALSTATUS,SWITCHRUNBESTSTATUS,SWITCHRUNBESTSTATUS_INT
D,DISPATCH,CASE_SOLUTION,2,"2019/05/16 21:00:00",1,0,,1,,0,820313100.9520,0,0,0,0,40.51,,,,,0,0,0,"2019/05/16 20:55:04",1,1,
I,DISPATCH,LOCAL_PRICE,1,SETTLEMENTDATE,DUID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 21:00:00",SAPHWF1,-3.78,1
I,DISPATCH,PRICE,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS
D,DISPATCH,PRICE,4,"2019/05/16 21:00:00",1,QLD1,20190516204,0,80.27184,0,80.27184,0,0,"2019/05/16 20:55:04",0.73,0.73,0,0.5,0.5,0,0.99,0.99,0,14.73,14.73,0,0,0,0,0.04,0.04,0,0.4,0.4,0,12.5,12.5,0,FIRM,80.27184,0.73,0.5,0.99,14.73,0,0.04,0.4,12.5,25306.3819799999999999999999,5953.884980,9292.408780,3874.679480,58558.690190,44.42,226.226180,1050.3334,28947.116210,NOT_OCD,NOT_MII
D,DISPATCH,PRICE,4,"2019/05/16 21:00:00",1,TAS1,20190516204,0,94.29078,0,94.29078,0,0,"2019/05/16 20:55:04",0.73,0.73,0,0.5,0.5,0,0.99,0.99,0,0.99,0.99,0,0,0,0,0.04,0.04,0,0.4,0.4,0,12.5,12.5,0,FIRM,94.29078,0.73,0.5,0.99,0.99,0,0.04,0.4,12.5,28392.907120,15073.7140,7956.899780,7959.811430,29624.355160,29.48,120.106480,676.696770,25015.409470,NOT_OCD,NOT_MII
D,DISPATCH,PRICE,4,"2019/05/16 21:00:00",1,VIC1,20190516204,0,100,0,100,0,0,"2019/05/16 20:55:04",0.73,0.73,0,0.5,0.5,0,0.99,0.99,0,14.73,14.73,0,0,0,0,0.04,0.04,0,0.4,0.4,0,12.5,12.5,0,FIRM,100,0.73,0.5,0.99,14.73,0,0.04,0.4,12.5,29748.1323066666666666666666,5953.884980,9292.408780,3874.679480,58558.690190,44.42,226.226180,1050.3334,28947.116210,NOT_OCD,NOT_MII
D,DISPATCH,PRICE,4,"2019/05/16 21:00:00",1,SA1,20190516204,0,97.35879,0,97.35879,0,0,"2019/05/16 20:55:04",0.73,0.73,0,0.5,0.5,0,0.99,0.99,0,14.73,14.73,0,0,0,0,0.04,0.04,0,0.4,0.4,0,12.5,12.5,0,FIRM,97.35879,0.73,0.5,0.99,14.73,0,0.04,0.4,12.5,29409.8797766666666666666666,5953.884980,9292.408780,3874.679480,58558.690190,44.42,226.226180,1050.3334,28947.116210,NOT_OCD,NOT_MII
D,DISPATCH,PRICE,4,"2019/05/16 21:00:00",1,NSW1,20190516204,0,95.28425,0,95.28425,0,0,"2019/05/16 20:55:04",0.73,0.73,0,0.5,0.5,0,0.99,0.99,0,14.73,14.73,0,0,0,0,0.04,0.04,0,0.4,0.4,0,12.5,12.5,0,FIRM,95.28425,0.73,0.5,0.99,14.73,0,0.04,0.4,12.5,27380.4045733333333333333333,5953.884980,9292.408780,3874.679480,58558.690190,44.42,226.226180,1050.3334,28947.116210,NOT_OCD,NOT_MII
I,DISPATCH,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGEGATEDISPATCHERROR,AGGREGATEDISPATCHERROR,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,LORSURPLUS,LRCSURPLUS,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW
D,DISPATCH,REGIONSUM,4,"2019/05/16 21:00:00",1,NSW1,20190516204,0,8756.58,10882.042,0,-36.9375,7776.94,0,-979.64,0,,,31,,,,,,,,11,,,,,,,,0,,,,,,,,136,,,,,,,,1,,,,,,,,12.05,,,,,,,0,"2019/05/16 20:55:04",8825.60742,8783.95,,59,,,,12,,,,,,,,,,,,,,,,,,,84.1001,68.1001,299.1001,67.867189,433,593,433,250.570335,,,-0.0559,8783.8941,466.042,466.042,218.573
D,DISPATCH,REGIONSUM,4,"2019/05/16 21:00:00",1,QLD1,20190516204,0,6628.94,10161.059,0,-59.14404,7514.42,0,885.48,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,123.3,,,,,,,,57,,,,,,,,58,,,,,,,0,"2019/05/16 20:55:04",6705.7959,6644.51,,25,,,,74.62,,,,,,,,,,,,,,,,,,,195.666667,199,316,174.749663,229,291,50,123.600380,,,95.14676,6739.656760,86.059,86.059,0
D,DISPATCH,REGIONSUM,4,"2019/05/16 21:00:00",1,SA1,20190516204,0,1665.78,3029.65,80,-10.26326,1714.65,0,48.87,0,,,41,,,,,,,,69,,,,,,,,0,,,,,,,,99,,,,,,,,127.05,,,,,,,,127,,,,,,,10.90105,"2019/05/16 20:55:04",1666.19409,1665.97,,60,,,,115,,,,,,,,,,,,,,,,,,,183,241,163,200,183,239,131,208.530823,,,37.76589,1703.735890,357.65,357.65,0
D,DISPATCH,REGIONSUM,4,"2019/05/16 21:00:00",1,TAS1,20190516204,0,1317.95,2221.159,0,-3.58752,1546.51,0,228.56,0,,,41.26,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,65,,,,,,,,50,,,,,,,0,"2019/05/16 20:55:04",1322.41614,1322.3,,35,,,,2,,,,,,,,,,,,,,,,,,,117.047387,208.959919,161.263158,122.091920,182.311692,921.995216,877.179004,824.099969,,,63.43304,1385.733040,36.159,36.159,0
D,DISPATCH,REGIONSUM,4,"2019/05/16 21:00:00",1,VIC1,20190516204,0,6032.54,8005.211,0,-19.64258,5898.6,0,-133.95,0,,,85,,,,,,,,14.6,,,,,,,,0,,,,,,,,68,,,,,,,,98,,,,,,,,101,,,,,,,0,"2019/05/16 20:55:04",6054.01025,6034.38,,11,,,,12,,,,,,,,,,,,,,,,,,,159,197,139,27,222,258,170,94.595490,,,17.545,6051.9250,38.211,38.211,0
I,DISPATCH,INTERCONNECTORRES,3,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,DISPATCHINTERVAL,INTERVENTION,METEREDMWFLOW,MWFLOW,MWLOSSES,MARGINALVALUE,VIOLATIONDEGREE,LASTCHANGED,EXPORTLIMIT,IMPORTLIMIT,MARGINALLOSS,EXPORTGENCONID,IMPORTGENCONID,FCASEXPORTLIMIT,FCASIMPORTLIMIT,LOCAL_PRICE_ADJUSTMENT_EXPORT,LOCALLY_CONSTRAINED_EXPORT,LOCAL_PRICE_ADJUSTMENT_IMPORT,LOCALLY_CONSTRAINED_IMPORT
D,DISPATCH,INTERCONNECTORRES,3,"2019/05/16 21:00:00",1,N-Q-MNSP1,20190516204,0,-96.5,-112.61233,8.11334,0,0,"2019/05/16 20:55:04",-16.5,-176.5,0.84245,NQTE_ROC,QNTE_ROC,-16.5,-176.5,0,0,0,0
D,DISPATCH,INTERCONNECTORRES,3,"2019/05/16 21:00:00",1,NSW1-QLD1,20190516204,0,-828.32886,-757.29321,40.03926,0,0,"2019/05/16 20:55:04",389.43166,-757.29321,0.87909,Q>>WOPW_WOSP_WOGP_2,Q^^NIL_QNI_SRAR,1229,-1659,0,0,3.63,1
D,DISPATCH,INTERCONNECTORRES,3,"2019/05/16 21:00:00",1,T-V-MNSP1,20190516204,0,112.3,224.20707,4.34881,0,0,"2019/05/16 20:55:04",312.3,138.67423,1.04337,TVBL_ROC,F_T++NIL_MG_RECL_R5,594,-478,0,0,0,0
D,DISPATCH,INTERCONNECTORRES,3,"2019/05/16 21:00:00",1,V-S-MNSP1,20190516204,0,0.78205,0,0,0,0,"2019/05/16 20:55:04",80.78206,-79.21795,0.98062,VSML_ROC_80,SVML_ROC_80,80.78206,-79.21795,0,0,0,0
D,DISPATCH,INTERCONNECTORRES,3,"2019/05/16 21:00:00",1,V-SA,20190516204,0,-108.83389,-48.67912,0.87755,0,0,"2019/05/16 20:55:04",600,-500,0.97359,V:S_600_HY_TEST,S:V_500_HY_TEST,950,-850,0,0,0,0
D,DISPATCH,INTERCONNECTORRES,3,"2019/05/16 21:00:00",1,VIC1-NSW1,20190516204,0,136.56638,137.10107,-7.66957,0,0,"2019/05/16 20:55:04",1131.65634,-209.41043,0.95284,V>>N-NIL_HA,N^^V_NIL_1,2399,-2299,0,0,0,0
I,DISPATCH,CONSTRAINT,5,SETTLEMENTDATE,RUNNO,CONSTRAINTID,DISPATCHINTERVAL,INTERVENTION,RHS,MARGINALVALUE,VIOLATIONDEGREE,LASTCHANGED,DUID,GENCONID_EFFECTIVEDATE,GENCONID_VERSIONNO,LHS
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP,20190516204,0,10091.875,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_LS,20190516204,0,10052.77507,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_NCAN,20190516204,0,10515.54382,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_NCWEST,20190516204,0,10575.59204,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_NNTH,20190516204,0,10494.78919,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_NSYD,20190516204,0,13777.5708,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_NTE,20190516204,0,10019.8,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_QCEN,20190516204,0,10848.32434,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_QCIND,20190516204,0,10858.38184,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_QFNQ,20190516204,0,10211.34473,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_QNTH,20190516204,0,10643.81995,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_QSTHE,20190516204,0,12212.71484,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_QSTHW,20190516204,0,11973.78418,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_BCCP,20190516204,0,10706.5271,0,0,"2019/05/16 20:55:04",,"2015/12/16 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_BCRG,20190516204,0,10756.44501,0,0,"2019/05/16 20:55:04",,"2015/12/16 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_CLST,20190516204,0,10845.45917,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_CLWU,20190516204,0,10849.74127,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_LCCP,20190516204,0,10748.69983,0,0,"2019/05/16 20:55:04",,"2015/12/16 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_RGLC,20190516204,0,10716.62836,0,0,"2019/05/16 20:55:04",,"2017/10/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_TAMR,20190516204,0,10318.65442,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_Q_TAMR2,20190516204,0,10318.65442,0,0,"2019/05/16 20:55:04",,"2017/10/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_SADL,20190516204,0,10972.18872,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_SNTH,20190516204,0,10209.05557,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_SRIV,20190516204,0,10046.86716,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_SSE,20190516204,0,10082.52456,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_SWNSW,20190516204,0,10681.04315,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_TNTH,20190516204,0,10144.51845,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_TNWEST,20190516204,0,10160.30911,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_TWCST,20190516204,0,10063.60832,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_FASH1,20190516204,0,10582.69641,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_GOCS1,20190516204,0,10481.91196,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_HAGT1,20190516204,0,10455.84457,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_PMHA1,20190516204,0,10410.73834,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_PMHA3,20190516204,0,10122.60629,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_SHGT,20190516204,0,10505.81989,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_SHPM,20190516204,0,10381.85629,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_TATU,20190516204,0,10117.86664,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_T_WALE,20190516204,0,10128.88145,0,0,"2019/05/16 20:55:04",,"2016/03/17 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_VIC_SG,20190516204,0,10817.02777,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_VMEL,20190516204,0,14068.16162,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_DFS_V_BABE,20190516204,0,10434.65033,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_PDID_1,20190516204,0,10001,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_Q::NIL_CS,20190516204,0,14360.78128,0,0,"2019/05/16 20:55:04",,"2018/09/17 00:00:00",2,3871.90898
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_Q>NIL_BI_FB,20190516204,0,10514.44369,0,0,"2019/05/16 20:55:04",,"2018/10/16 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_TE_967_1,20190516204,0,10019.8,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_T_PD_INER,20190516204,0,10091.875,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATASNAP_T_PD_INER2,20190516204,0,10091.875,0,0,"2019/05/16 20:55:04",,"2018/04/13 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DATA_MMS_ALERT1,20190516204,0,10274,0,0,"2019/05/16 20:55:04",,"2013/08/21 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSANP_Q^^NIL_TR_CLHA,20190516204,0,16238.55658,0,0,"2019/05/16 20:55:04",,"2018/01/10 00:00:00",1,3837.41968
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_BABE_5M,20190516204,0,10434.65033,0,0,"2019/05/16 20:55:04",,"2014/05/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_BAML,20190516204,0,10556.47943,0,0,"2019/05/16 20:55:04",,"2014/05/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_BAML_5M,20190516204,0,10620.47138,0,0,"2019/05/16 20:55:04",,"2014/05/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_DDMB,20190516204,0,10575.73474,0,0,"2019/05/16 20:55:04",,"2014/05/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_DDMS,20190516204,0,11406.14807,0,0,"2019/05/16 20:55:04",,"2019/01/29 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_DDSM,20190516204,0,11176.47815,0,0,"2019/05/16 20:55:04",,"2014/05/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_NIL_3,20190516204,0,12224.63653,0,0,"2019/05/16 20:55:04",,"2018/09/03 00:00:00",1,552.37863
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_NIL_8,20190516204,0,10679.26407,0,0,"2019/05/16 20:55:04",,"2018/09/03 00:00:00",1,-35.03656
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_DFS_V_ROYP,20190516204,0,10548.69818,0,0,"2019/05/16 20:55:04",,"2014/05/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_Q>>CPGG1_OUT,20190516204,0,14614.32678,0,0,"2019/05/16 20:55:04",,"2018/08/24 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_Q>>GGWU_OUT_1,20190516204,0,14499.66782,0,0,"2019/05/16 20:55:04",,"2018/06/27 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_Q>>GGWU_OUT_2,20190516204,0,14557.09376,0,0,"2019/05/16 20:55:04",,"2018/07/19 00:00:00",1,-112.61233
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_Q>NIL_TV66,20190516204,0,10358.53901,0,0,"2019/05/16 20:55:04",,"2018/08/17 00:00:00",2,0
D,DISPATCH,CONSTRAINT,5,"2019/05/16 21:00:00",1,DSNAP_QNI_1100_DYN,20190516204,0,11100,0,0,"2019/05/16 20:55:04",,"2019/03/11 00:00:00",1,757.29321
