C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:20:35,0000000307938562,P5MIN,0000000307938559
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:25:00","2019/05/16 04:25:00",0,2742655188.9170,0,0,0,0,0,283.72,,,,,0,0,0,0,"2019/05/16 04:20:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BLOWERNG,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BOCORWF1,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:25:00",1.54,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:30:00",19.33,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:35:00",19.23,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:40:00",19.8,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:45:00",25.63,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:50:00",16.86,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 04:55:00",17.18,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 05:00:00",17.69,2,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 05:15:00",0.02,1,"2019/05/16 04:20:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:25:00",BROKENH1,"2019/05/16 05:20:00",12.32,1,"2019/05/16 04:20:24"
