C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:45:36,0000000307939232,P5MIN,0000000307939229
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:50:00","2019/05/16 04:50:00",0,1207788675.1110,0,0,0,0,0,140.558,,,,,0,0,0,0,"2019/05/16 04:45:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BLOWERNG,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BOCORWF1,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:10:00",13.17,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:15:00",13.62,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:20:00",19.44,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:25:00",17.97,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:30:00",9.17,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:40:00",10.24,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",BROKENH1,"2019/05/16 05:45:00",4.82,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",COLEASF1,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",CROOKWF2,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:10:00",-4.75,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:15:00",-4.92,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:20:00",-7.02,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:25:00",-6.49,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:30:00",-3.31,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:40:00",-3.7,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",DARTM1,"2019/05/16 05:45:00",-1.74,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 04:50:00",26.8,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 04:55:00",26.84,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:00:00",27.11,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:05:00",26.48,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:10:00",15.06,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:15:00",14.18,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:20:00",8.64,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:25:00",8.64,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:30:00",11.65,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:35:00",27.26,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:40:00",17.81,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GORDON,"2019/05/16 05:45:00",17.77,2,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRSF1,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GULLRWF1,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:10:00",1.1,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:15:00",1.14,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:20:00",1.63,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:25:00",1.51,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:30:00",0.77,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:40:00",0.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUNNING1,"2019/05/16 05:45:00",0.4,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUTHEGA,"2019/05/16 05:10:00",-6.98,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUTHEGA,"2019/05/16 05:15:00",-7.22,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUTHEGA,"2019/05/16 05:20:00",-10.31,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUTHEGA,"2019/05/16 05:25:00",-9.53,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUTHEGA,"2019/05/16 05:30:00",-4.86,1,"2019/05/16 04:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:50:00",GUTHEGA,"2019/05/16 05:40:00",-5.43,1,"2019/05/16 04:45:25"
