C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,00:25:36,0000000307932653,P5MIN,0000000307932650
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 00:30:00","2019/05/16 00:30:00",0,-300074461.6610,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 00:25:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 00:30:00",4.3,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 00:35:00",36.29,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 00:40:00",34.15,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 00:45:00",29.79,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 00:50:00",16.28,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 00:55:00",27.29,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 01:00:00",23.28,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 01:05:00",39.9,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 01:10:00",16.28,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 01:15:00",16.28,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 01:20:00",16.28,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",BROKENH1,"2019/05/16 01:25:00",12.93,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 00:30:00",34.51,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 00:40:00",2.57,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 00:45:00",10.92,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 00:50:00",23.96,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 00:55:00",17.74,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 01:00:00",22.96,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 01:10:00",18.75,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 01:15:00",18.5,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 01:20:00",18.97,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",GORDON,"2019/05/16 01:25:00",22.42,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 00:30:00",13.47,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 00:35:00",113.55,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 00:40:00",106.86,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 00:45:00",93.21,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 00:50:00",50.94,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 00:55:00",85.39,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 01:00:00",72.84,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 01:05:00",124.86,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 01:10:00",50.95,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 01:15:00",50.94,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 01:20:00",50.94,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",HUMEV,"2019/05/16 01:25:00",40.45,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",JBUTTERS,"2019/05/16 00:30:00",4.06,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 00:30:00",20.3,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 00:40:00",2.57,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 00:45:00",10.92,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 00:50:00",23.96,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 00:55:00",17.74,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 01:00:00",22.96,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 01:10:00",18.75,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 01:15:00",18.5,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 01:20:00",18.97,2,"2019/05/16 00:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:30:00",LI_WY_CA,"2019/05/16 01:25:00",22.42,2,"2019/05/16 00:25:25"
