C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,00:45:36,0000000307933121,P5MIN,0000000307933118
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 00:50:00","2019/05/16 00:50:00",0,-301052872.8190,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 00:45:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 00:50:00",11.63,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 00:55:00",16.28,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:00:00",13.3,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:05:00",28.43,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:10:00",16.28,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:15:00",16.28,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:20:00",14.79,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:35:00",1.11,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",BROKENH1,"2019/05/16 01:40:00",12.65,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",GORDON,"2019/05/16 00:50:00",24.85,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",GORDON,"2019/05/16 00:55:00",20.58,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",GORDON,"2019/05/16 01:00:00",24.4,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",GORDON,"2019/05/16 01:05:00",5.67,2,"2019/05/16 00:45:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:50:00",GORDON,"2019/05/16 01:10:00",17.9,2,"2019/05/16 00:45:25"
