C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,09:15:37,0000000307947315,P5MIN,0000000307947312
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 09:20:00","2019/05/16 09:20:00",0,-324380334.7310,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 09:15:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:20:00",0.22,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:25:00",0.22,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:30:00",0.06,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:40:00",0.8,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:45:00",0.72,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:50:00",0.7,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 09:55:00",0.44,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BLOWERNG,"2019/05/16 10:00:00",0.43,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:20:00",0.22,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:25:00",0.22,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:30:00",0.06,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:40:00",0.8,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:45:00",0.72,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:50:00",0.7,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 09:55:00",0.44,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BOCORWF1,"2019/05/16 10:00:00",0.43,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:20:00",2.64,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:25:00",2.58,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:30:00",0.66,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:40:00",9.6,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:45:00",8.64,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:50:00",8.4,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 09:55:00",5.28,1,"2019/05/16 09:15:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:20:00",BROKENH1,"2019/05/16 10:00:00",5.17,1,"2019/05/16 09:15:25"
