C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,23:05:37,0000000307971008,P5MIN,0000000307971005
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 23:10:00","2019/05/16 23:10:00",0,3643241255.5160,0,0,0,0,0,367.704,,,,,0,0,0,0,"2019/05/16 23:05:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BLOWERNG,"2019/05/16 23:30:00",0.01,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BLOWERNG,"2019/05/16 23:45:00",0.52,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BLOWERNG,"2019/05/16 23:50:00",0.57,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BLOWERNG,"2019/05/16 23:55:00",0.48,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BLOWERNG,"2019/05/17 00:00:00",0.39,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BOCORWF1,"2019/05/16 23:30:00",0.01,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BOCORWF1,"2019/05/16 23:45:00",0.52,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BOCORWF1,"2019/05/16 23:50:00",0.57,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BOCORWF1,"2019/05/16 23:55:00",0.48,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BOCORWF1,"2019/05/17 00:00:00",0.39,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BROKENH1,"2019/05/16 23:30:00",0.08,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BROKENH1,"2019/05/16 23:45:00",6.23,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BROKENH1,"2019/05/16 23:50:00",6.82,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BROKENH1,"2019/05/16 23:55:00",5.78,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",BROKENH1,"2019/05/17 00:00:00",4.64,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",COLEASF1,"2019/05/16 23:30:00",0.01,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",COLEASF1,"2019/05/16 23:45:00",0.52,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",COLEASF1,"2019/05/16 23:50:00",0.57,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",COLEASF1,"2019/05/16 23:55:00",0.48,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",COLEASF1,"2019/05/17 00:00:00",0.39,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",CROOKWF2,"2019/05/16 23:30:00",0.01,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",CROOKWF2,"2019/05/16 23:45:00",0.52,1,"2019/05/16 23:05:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:10:00",CROOKWF2,"2019/05/16 23:50:00",0.57,1,"2019/05/16 23:05:25"
