C,NEMP.WORLD,DISPATCHIS,AEMO,PUBLIC,2019/05/16,07:05:08,0000000307942701,DISPATCHIS,0000000307942700
I,DISPATCH,CASE_SOLUTION,2,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,SWITCHRUNINITIALSTATUS,SWITCHRUNBESTSTATUS,SWITCHRUNBESTSTATUS_INT
D,DISPATCH,CASE_SOLUTION,2,"2019/05/16 07:10:00",1,0,,1,,0,488751102.8890,0,0,14.6,0,10.21,,,,,0,0,0,"2019/05/16 07:05:04",1,1,
I,DISPATCH,LOCAL_PRICE,1,SETTLEMENTDATE,DUID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BARCALDN,-7.25,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BARRON-1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BARRON-2,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BRAEMAR1,-1.06,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BRAEMAR2,-1.06,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BRAEMAR3,-1.06,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BRAEMAR5,-1.06,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BRAEMAR6,-1.06,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",BRAEMAR7,-1.06,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CALL_B_1,-6.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CALL_B_2,-6.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CHILDSF1,-11.41,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CLARESF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CPP_3,-6.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CPP_4,-6.63,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CPSA,-1.07,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",CSPVPS1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",DAYDSF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",DDPS1,-1.05,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",DDSF1,-1.05,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",EMERASF1,-7.21,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GORDON,-13.08,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GSTONE1,-8.68,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GSTONE2,-8.68,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GSTONE3,-8.65,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GSTONE4,-8.65,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GSTONE5,-8.68,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",GSTONE6,-8.68,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",HAMISF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",HAYMSF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",KAREEYA1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",KAREEYA2,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",KAREEYA3,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",KAREEYA4,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",KPP_1,-1.07,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",KSP1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",LILYSF1,-7.26,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",LI_WY_CA,-13.08,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",LK_ECHO,-13.08,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MACKAYGT,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MEADOWBK,-13.08,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MEWF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MPP_1,-0.87,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MPP_2,-0.87,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MSTUART1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MSTUART2,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",MSTUART3,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",ROMA_7,-1.07,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",ROMA_8,-1.07,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",RRSF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",SMCSF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",SRSF1,-11.67,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",STAN-1,-7.3,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",STAN-2,-7.3,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",STAN-3,-7.3,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",STAN-4,-7.3,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TARONG#1,-1.02,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TARONG#2,-1.02,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TARONG#3,-1.02,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TARONG#4,-1.02,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TARRALEA,-13.08,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TNPS1,-1.02,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",TUNGATIN,-13.08,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",WHITSF1,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",WRSF1,-107.9,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",WRWF1,-107.9,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",YABULU,-7.33,2
D,DISPATCH,LOCAL_PRICE,1,"2019/05/16 07:10:00",YABULU2,-7.33,2
