C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,11:00:37,0000000307950479,P5MIN,0000000307950476
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 11:05:00","2019/05/16 11:05:00",0,13236108035.4360,0,0,0,0,0,1262.536,,,,,0,0,0,0,"2019/05/16 11:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:05:00",22.85,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:10:00",22.96,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:15:00",22.96,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:20:00",22.2,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:25:00",22.4,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:30:00",22.4,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:35:00",18.13,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:40:00",17.82,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:45:00",17.82,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:50:00",17.82,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 11:55:00",17.82,2,"2019/05/16 11:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 11:05:00",GORDON,"2019/05/16 12:00:00",17.82,2,"2019/05/16 11:00:26"
