C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,09:05:35,0000000307947052,P5MIN,0000000307947049
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 09:10:00","2019/05/16 09:10:00",0,-188301455.8920,0,0,0,158.248,0,0,,,,,0,0,0,0,"2019/05/16 09:05:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:10:00",0.66,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:15:00",0.19,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:20:00",0.19,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:25:00",0.18,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:30:00",0.07,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:35:00",0.14,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:40:00",0.14,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:45:00",0.1,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BLOWERNG,"2019/05/16 09:50:00",0.02,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BOCORWF1,"2019/05/16 09:10:00",0.66,1,"2019/05/16 09:05:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 09:10:00",BOCORWF1,"2019/05/16 09:15:00",0.19,1,"2019/05/16 09:05:24"
