C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,07:45:37,0000000307944156,P5MIN,0000000307944153
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 07:50:00","2019/05/16 07:50:00",0,334647247.60,0,0,0,0,0,59.85,,,,,0,0,0,0,"2019/05/16 07:45:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",BLOWERNG,"2019/05/16 08:45:00",0.38,1,"2019/05/16 07:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",BOCORWF1,"2019/05/16 08:45:00",0.38,1,"2019/05/16 07:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",BROKENH1,"2019/05/16 08:45:00",4.49,1,"2019/05/16 07:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",COLEASF1,"2019/05/16 08:45:00",0.38,1,"2019/05/16 07:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",CROOKWF2,"2019/05/16 08:45:00",0.38,1,"2019/05/16 07:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",DARTM1,"2019/05/16 08:45:00",-1.62,1,"2019/05/16 07:45:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:50:00",GORDON,"2019/05/16 07:50:00",-28.23,2,"2019/05/16 07:45:26"
