C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,23:00:36,0000000307970864,P5MIN,0000000307970861
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 23:05:00","2019/05/16 23:05:00",0,4208824986.7430,0,0,0,0,0,420.385,,,,,0,0,0,0,"2019/05/16 23:00:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/16 23:30:00",0.17,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/16 23:35:00",2.46,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/16 23:40:00",0.06,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/16 23:45:00",0.51,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/16 23:50:00",0.58,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/16 23:55:00",0.47,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BLOWERNG,"2019/05/17 00:00:00",0.54,1,"2019/05/16 23:00:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 23:05:00",BOCORWF1,"2019/05/16 23:30:00",0.17,1,"2019/05/16 23:00:26"
