C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,02:10:36,0000000307935209,P5MIN,0000000307935206
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 02:15:00","2019/05/16 02:15:00",0,3293126663.0510,0,0,0,0,0,335.22,,,,,0,0,0,0,"2019/05/16 02:10:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:15:00",37.15,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:20:00",34.21,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:25:00",34.62,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:30:00",34.63,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:35:00",19.02,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:40:00",18.95,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:45:00",22.14,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:50:00",28.48,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 02:55:00",28.91,2,"2019/05/16 02:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:15:00",GORDON,"2019/05/16 03:00:00",24.6,2,"2019/05/16 02:10:25"
