C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,02:40:36,0000000307935945,P5MIN,0000000307935942
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 02:45:00","2019/05/16 02:45:00",0,-290405508.76,0,0,0,0,0,2.525,,,,,0,0,0,0,"2019/05/16 02:40:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 02:45:00",19.95,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 02:50:00",29.68,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 02:55:00",30.1,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:00:00",24.97,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:05:00",19.57,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:10:00",25.22,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:15:00",25.12,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:20:00",25.1,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:25:00",25.51,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:30:00",30.05,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:35:00",24.68,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",GORDON,"2019/05/16 03:40:00",25.62,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 02:45:00",2.35,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 02:50:00",3.49,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 02:55:00",3.54,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:00:00",2.94,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:05:00",2.3,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:10:00",2.97,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:15:00",2.96,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:20:00",2.95,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:25:00",3,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:30:00",3.53,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:35:00",2.9,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",JBUTTERS,"2019/05/16 03:40:00",3.01,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 02:45:00",11.74,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 02:50:00",17.46,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 02:55:00",17.71,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:00:00",14.69,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:10:00",14.84,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:15:00",14.78,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:20:00",14.77,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:25:00",15,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:30:00",17.67,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:35:00",14.52,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LI_WY_CA,"2019/05/16 03:40:00",15.07,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 02:45:00",11.74,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 02:50:00",17.46,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 02:55:00",17.71,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:00:00",14.69,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:10:00",14.84,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:15:00",14.78,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:20:00",14.77,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:25:00",15,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:30:00",17.67,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:35:00",14.52,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",LK_ECHO,"2019/05/16 03:40:00",15.07,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 02:45:00",11.74,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 02:50:00",17.46,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 02:55:00",17.71,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:00:00",14.69,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:10:00",14.84,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:15:00",14.78,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:20:00",14.77,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:25:00",15,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:30:00",17.67,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:35:00",14.52,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",MEADOWBK,"2019/05/16 03:40:00",15.07,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 02:45:00",2.35,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 02:50:00",3.49,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 02:55:00",3.54,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:00:00",2.94,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:05:00",2.3,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:10:00",2.97,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:15:00",2.96,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:20:00",2.95,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:25:00",3,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:30:00",3.53,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:35:00",2.9,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE1,"2019/05/16 03:40:00",3.01,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 02:45:00",2.35,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 02:50:00",3.49,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 02:55:00",3.54,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:00:00",2.94,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:05:00",2.3,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:10:00",2.97,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:15:00",2.96,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:20:00",2.95,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:25:00",3,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:30:00",3.53,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:35:00",2.9,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",REECE2,"2019/05/16 03:40:00",3.01,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 02:45:00",11.74,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 02:50:00",17.46,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 02:55:00",17.71,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:00:00",14.69,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:10:00",14.84,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:15:00",14.78,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:20:00",14.77,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:25:00",15,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:30:00",17.67,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:35:00",14.52,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TARRALEA,"2019/05/16 03:40:00",15.07,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TUNGATIN,"2019/05/16 02:45:00",11.74,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TUNGATIN,"2019/05/16 02:50:00",17.46,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TUNGATIN,"2019/05/16 02:55:00",17.71,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TUNGATIN,"2019/05/16 03:00:00",14.69,2,"2019/05/16 02:40:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 02:45:00",TUNGATIN,"2019/05/16 03:05:00",11.51,2,"2019/05/16 02:40:25"
