C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,05:15:37,0000000307939940,P5MIN,0000000307939937
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 05:20:00","2019/05/16 05:20:00",0,1463032620.9090,0,0,0,90,0,72.145,,,,,0,0,0,0,"2019/05/16 05:15:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 05:20:00",1.23,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 05:25:00",1.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 05:30:00",1.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 05:40:00",0.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 05:45:00",0.37,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 05:50:00",0.42,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 06:05:00",0.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BLOWERNG,"2019/05/16 06:10:00",0.02,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 05:20:00",1.23,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 05:25:00",1.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 05:30:00",1.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 05:40:00",0.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 05:45:00",0.37,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 05:50:00",0.42,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 06:05:00",0.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BOCORWF1,"2019/05/16 06:10:00",0.02,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 05:20:00",14.66,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 05:25:00",19.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 05:30:00",14.06,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 05:40:00",10.56,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 05:45:00",4.36,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 05:50:00",4.95,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 06:05:00",7.98,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",BROKENH1,"2019/05/16 06:10:00",0.28,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 05:20:00",1.23,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 05:25:00",1.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 05:30:00",1.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 05:40:00",0.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 05:45:00",0.37,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 05:50:00",0.42,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 06:05:00",0.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",COLEASF1,"2019/05/16 06:10:00",0.02,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 05:20:00",1.23,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 05:25:00",1.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 05:30:00",1.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 05:40:00",0.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 05:45:00",0.37,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 05:50:00",0.42,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 06:05:00",0.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",CROOKWF2,"2019/05/16 06:10:00",0.02,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 05:20:00",-5.29,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 05:25:00",-7.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 05:30:00",-5.08,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 05:40:00",-3.81,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 05:45:00",-1.57,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 05:50:00",-1.79,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 06:05:00",-2.88,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",DARTM1,"2019/05/16 06:10:00",-0.1,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:20:00",13.41,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:25:00",8.41,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:30:00",11.49,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:35:00",27.31,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:40:00",17.81,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:45:00",17.78,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:50:00",17.77,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 05:55:00",17.77,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 06:00:00",17.77,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 06:05:00",17.63,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 06:10:00",17.64,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GORDON,"2019/05/16 06:15:00",17.64,2,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 05:20:00",1.23,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 05:25:00",1.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 05:30:00",1.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 05:40:00",0.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 05:45:00",0.37,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 05:50:00",0.42,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 06:05:00",0.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRSF1,"2019/05/16 06:10:00",0.02,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 05:20:00",1.23,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 05:25:00",1.67,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 05:30:00",1.18,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 05:40:00",0.89,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 05:45:00",0.37,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 05:50:00",0.42,1,"2019/05/16 05:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:20:00",GULLRWF1,"2019/05/16 06:05:00",0.67,1,"2019/05/16 05:15:26"
