C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:25:36,0000000307938710,P5MIN,0000000307938707
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:30:00","2019/05/16 04:30:00",0,2703268388.3880,0,0,0,0,0,280,,,,,0,0,0,0,"2019/05/16 04:25:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BLOWERNG,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BLOWERNG,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BLOWERNG,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BOCORWF1,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BOCORWF1,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BOCORWF1,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 04:30:00",19.73,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 04:35:00",19.71,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 04:40:00",26.13,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 04:45:00",26.63,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 04:50:00",26.11,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 04:55:00",17.8,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 05:00:00",17.68,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 05:15:00",13.75,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 05:20:00",12.27,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",BROKENH1,"2019/05/16 05:25:00",19.48,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",COLEASF1,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",COLEASF1,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",COLEASF1,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",CROOKWF2,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",CROOKWF2,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",CROOKWF2,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",DARTM1,"2019/05/16 05:15:00",-4.96,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",DARTM1,"2019/05/16 05:20:00",-4.43,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",DARTM1,"2019/05/16 05:25:00",-7.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 04:30:00",19.72,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 04:35:00",19.72,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 04:40:00",13.44,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 04:45:00",12.98,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 04:50:00",12.27,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 04:55:00",11.82,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 05:00:00",11.33,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 05:05:00",20.26,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 05:10:00",19.76,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 05:15:00",13.32,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 05:20:00",7.79,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GORDON,"2019/05/16 05:25:00",7.79,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GULLRSF1,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GULLRSF1,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GULLRSF1,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GULLRWF1,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GULLRWF1,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GULLRWF1,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GUNNING1,"2019/05/16 05:15:00",1.15,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GUNNING1,"2019/05/16 05:20:00",1.03,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GUNNING1,"2019/05/16 05:25:00",1.63,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GUTHEGA,"2019/05/16 05:15:00",-7.29,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GUTHEGA,"2019/05/16 05:20:00",-6.51,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",GUTHEGA,"2019/05/16 05:25:00",-10.33,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMENSW,"2019/05/16 05:15:00",12.09,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMENSW,"2019/05/16 05:20:00",10.79,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMENSW,"2019/05/16 05:25:00",17.13,1,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMEV,"2019/05/16 04:30:00",61.75,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMEV,"2019/05/16 04:35:00",61.66,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMEV,"2019/05/16 04:40:00",81.76,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMEV,"2019/05/16 04:45:00",83.32,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMEV,"2019/05/16 04:50:00",81.69,2,"2019/05/16 04:25:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:30:00",HUMEV,"2019/05/16 04:55:00",55.7,2,"2019/05/16 04:25:25"
