C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,06:55:35,0000000307942450,P5MIN,0000000307942447
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 07:00:00","2019/05/16 07:00:00",0,1594661707.9730,0,0,0,90,0,84.8,,,,,0,0,0,0,"2019/05/16 06:55:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:00:00",-177.97,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:05:00",-11.38,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:10:00",-13.16,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:15:00",-13.3,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:20:00",-13.3,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:25:00",-22.54,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:30:00",-25.31,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:35:00",-129.65,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:40:00",-118.62,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:45:00",-60.92,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:50:00",-57.35,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",GORDON,"2019/05/16 07:55:00",-46.41,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:00:00",-177.97,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:05:00",-11.38,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:10:00",-13.16,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:15:00",-13.3,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:20:00",-13.3,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:25:00",-22.54,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:30:00",-25.31,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:35:00",-129.65,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:40:00",-118.62,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:45:00",-60.92,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:50:00",-57.35,2,"2019/05/16 06:55:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 07:00:00",LI_WY_CA,"2019/05/16 07:55:00",-46.41,2,"2019/05/16 06:55:25"
