C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,04:15:37,0000000307938478,P5MIN,0000000307938475
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 04:20:00","2019/05/16 04:20:00",0,2706413262.8380,0,0,0,0,0,280.44,,,,,0,0,0,0,"2019/05/16 04:15:26"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BLOWERNG,"2019/05/16 05:15:00",1.02,1,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BOCORWF1,"2019/05/16 05:15:00",1.02,1,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BROKENH1,"2019/05/16 04:40:00",19.34,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BROKENH1,"2019/05/16 04:45:00",19.64,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BROKENH1,"2019/05/16 04:50:00",20.15,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BROKENH1,"2019/05/16 04:55:00",25.77,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BROKENH1,"2019/05/16 05:00:00",16.33,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",BROKENH1,"2019/05/16 05:15:00",12.2,1,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",COLEASF1,"2019/05/16 05:15:00",1.02,1,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",CROOKWF2,"2019/05/16 05:15:00",1.02,1,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",DARTM1,"2019/05/16 05:15:00",-4.41,1,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",GORDON,"2019/05/16 04:20:00",39.4,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",GORDON,"2019/05/16 04:25:00",39.73,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",GORDON,"2019/05/16 04:30:00",39.62,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",GORDON,"2019/05/16 04:35:00",39.6,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",GORDON,"2019/05/16 04:40:00",19.76,2,"2019/05/16 04:15:26"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 04:20:00",GORDON,"2019/05/16 04:45:00",19.72,2,"2019/05/16 04:15:26"
