C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,05:10:36,0000000307939810,P5MIN,0000000307939807
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 05:15:00","2019/05/16 05:15:00",0,1751181943.6420,0,0,0,80,0,109.194,,,,,0,0,0,0,"2019/05/16 05:10:25"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:15:00",0.18,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:20:00",1.18,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:25:00",1.6,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:30:00",0.71,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:40:00",0.85,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:45:00",0.39,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 05:50:00",0.44,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 06:05:00",0.58,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BLOWERNG,"2019/05/16 06:10:00",0.1,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:15:00",0.18,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:20:00",1.18,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:25:00",1.6,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:30:00",0.71,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:40:00",0.85,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:45:00",0.39,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 05:50:00",0.44,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 06:05:00",0.58,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BOCORWF1,"2019/05/16 06:10:00",0.1,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:15:00",2.14,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:20:00",14.11,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:25:00",19.07,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:30:00",8.51,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:40:00",10.1,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:45:00",4.63,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 05:50:00",5.2,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 06:05:00",6.92,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",BROKENH1,"2019/05/16 06:10:00",1.19,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:15:00",0.18,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:20:00",1.18,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:25:00",1.6,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:30:00",0.71,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:40:00",0.85,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:45:00",0.39,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 05:50:00",0.44,1,"2019/05/16 05:10:25"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 05:15:00",COLEASF1,"2019/05/16 06:05:00",0.58,1,"2019/05/16 05:10:25"
