C,NEMP.WORLD,P5MIN,AEMO,PUBLIC,2019/05/16,00:40:35,0000000307933003,P5MIN,0000000307933000
I,P5MIN,CASESOLUTION,2,RUN_DATETIME,STARTINTERVAL_DATETIME,INTERVENTION,TOTALOBJECTIVE,NONPHYSICALLOSSES,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,LASTCHANGED
D,P5MIN,CASESOLUTION,2,"2019/05/16 00:45:00","2019/05/16 00:45:00",0,-301399410.2440,0,0,0,0,0,0,,,,,0,0,0,0,"2019/05/16 00:40:24"
I,P5MIN,LOCAL_PRICE,1,RUN_DATETIME,DUID,INTERVAL_DATETIME,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED,LASTCHANGED
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 00:45:00",10.44,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 00:50:00",14.33,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 00:55:00",17.15,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 01:00:00",13.23,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 01:05:00",34.31,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 01:10:00",16.28,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 01:15:00",16.28,2,"2019/05/16 00:40:24"
D,P5MIN,LOCAL_PRICE,1,"2019/05/16 00:45:00",BROKENH1,"2019/05/16 01:20:00",16.28,2,"2019/05/16 00:40:24"
