2020/09/01 04:50:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-13728894.667871147,-323645679.585,26250.59351187601,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-61.94349520899002,-65.0,0.9477591699441336,1.20266
NSW1-QLD1,-435.999999999999,-409.83018,17.08784553153988,15.52771
VIC1-NSW1,372.1343812521139,243.94616,6.230794035538201,0.32718
T-V-MNSP1,202.37835156079956,101.10811,3.4676484392003317,0.66916
V-SA,-371.3000747450508,-335.23989,24.557892524804043,20.14795
V-S-MNSP1,-27.0,-18.0,2.7457555499999993,1.64454
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,6625.06,5766.4609900000005,5913.73,0.0,0.0,870.077876461103,718.77634,103.0,103.0,134.76879156079963,129.99,121.14411000000001,127.6,38.0,46.56,42.0,41.0,72.0,75.0,82.0,95.0,62.0,95.0
REGIONSUM,QLD1,5156.25,5664.426401930337,5640.56,0.0,0.0,-497.943495208989,-474.83018,57.33333333333333,63.33,70.0,70.0,52.0,69.14,31.0,31.0,31.0,57.0,0.0,48.2,0.0,28.25,0.0,0.0
REGIONSUM,SA1,1233.32,1638.7464808,1592.24,0.0,0.0,-398.3000747450508,-353.23989,20.0,19.0,110.0,97.0,112.0,80.27,73.0,80.0,67.0,32.0,130.0,84.0,91.97747843920047,67.0,70.0,51.0
REGIONSUM,TAS1,1107.19,1313.036,1208.97,0.0,0.0,-202.37835156079956,-101.10811,25.0,20.0,86.37531843920038,121.15,103.0,116.13,131.37586999999996,116.82,30.0,40.0,0.0,4.3,105.56665156079953,4.3,45.77587999999997,7.6
REGIONSUM,VIC1,4394.21,4211.08819988,4218.89,15.0,15.0,220.85366769442606,206.55973182000002,14.666666666666668,14.67,95.0,78.0,108.0,103.0,107.0,106.0,40.0,40.0,74.49993999999998,65.0,84.0,169.0,80.0,104.18
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,34.72755156188992,38.45015,38.45015,,5.73,,1.1,,2.0,,0.99,,7.73,,6.73,,4.68,,1.78
PRICE,QLD1,31.951754385964907,35.3353,35.3353,,5.73,,1.1,,2.0,,0.99,,7.73,,6.73,,4.68,,1.78
PRICE,SA1,28.67896955578307,32.99718,32.99718,,5.73,,1.1,,2.0,,0.99,,7.73,,6.73,,4.68,,1.78
PRICE,TAS1,34.590311478542,172.73372,172.73372,,5.73,,129.01496,,2.0,,0.99,,6.13,,1.1,,0.18,,0.18
PRICE,VIC1,33.00819730763302,37.34129,37.34129,,5.73,,1.1,,2.0,,0.99,,7.73,,6.73,,4.68,,1.78
