I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 18:30:00,,NSW1,,0,184.75490096495682,299.5,299.5,,,,51.49985379036009,87.0,,95.0,186.86512,,0.99,0.99,,90.0,255.67366,,0.03,0.03,,0.18,0.18,,0.18,0.18,,14.0,14.0
D,DISPATCH,PRICE,,2020/09/01 18:30:00,,QLD1,,0,177.9801654527233,290.6737,290.6737,,,,51.49985379036009,87.0,,95.0,186.86512,,0.99,0.99,,90.0,255.67366,,0.03,0.03,,0.18,0.18,,0.18,0.18,,14.0,14.0
D,DISPATCH,PRICE,,2020/09/01 18:30:00,,SA1,,0,40.442575347952335,42.0,42.0,,,,51.49985379036009,87.0,,95.0,186.86512,,0.99,0.99,,90.0,255.67366,,0.03,0.03,,0.18,0.18,,0.18,0.18,,14.0,14.0
D,DISPATCH,PRICE,,2020/09/01 18:30:00,,TAS1,,0,25.478332032753666,9.43,9.43,,,,4.98,9.5,,1.73,1.73,,0.99,0.99,,0.99,0.99,,0.03,0.03,,0.18,0.18,,0.18,0.18,,14.0,14.0
D,DISPATCH,PRICE,,2020/09/01 18:30:00,,VIC1,,0,173.94738826235633,283.56534,283.56534,,,,51.49985379036009,87.0,,95.0,186.86512,,0.99,0.99,,90.0,255.67366,,0.03,0.03,,0.18,0.18,,0.18,0.18,,14.0,14.0
