LOWER5MIN_Avail1_ASSEL1,0.0,1.0
LOWER5MIN_Avail2_ASSEL1,0.0,2.0
LOWER5MIN_Avail3_ASSEL1,0.0,3.0
LOWER5MIN_Avail4_ASSEL1,0.0,4.0
LOWER5MIN_Avail5_ASSEL1,0.0,5.0
LOWER5MIN_Avail6_ASSEL1,0.0,6.0
LOWER5MIN_Avail7_ASSEL1,0.0,8.0
LOWER5MIN_Avail8_ASSEL1,0.0,10.0
LOWER5MIN_Avail9_ASSEL1,0.0,13000.0
FCAS_Max_Avail_Deficit_LOWER5MIN_ASSEL1,0.0,2325000.0
RAISE60SEC_Avail1_ASSEL1,0.0,1.0
RAISE60SEC_Avail2_ASSEL1,0.0,2.0
RAISE60SEC_Avail3_ASSEL1,0.0,3.0
RAISE60SEC_Avail4_ASSEL1,0.0,4.0
RAISE60SEC_Avail5_ASSEL1,0.0,5.0
RAISE60SEC_Avail6_ASSEL1,0.0,6.0
RAISE60SEC_Avail7_ASSEL1,0.0,7.0
RAISE60SEC_Avail8_ASSEL1,0.0,8.0
RAISE60SEC_Avail9_ASSEL1,0.0,13000.0
FCAS_Max_Avail_Deficit_RAISE60SEC_ASSEL1,0.0,2325000.0
RAISE5MIN_Avail1_ASSEL1,0.0,1.0
RAISE5MIN_Avail2_ASSEL1,0.0,2.0
RAISE5MIN_Avail3_ASSEL1,0.0,3.0
RAISE5MIN_Avail4_ASSEL1,0.0,4.0
RAISE5MIN_Avail5_ASSEL1,0.0,5.0
RAISE5MIN_Avail6_ASSEL1,0.0,6.0
RAISE5MIN_Avail7_ASSEL1,0.0,8.0
RAISE5MIN_Avail8_ASSEL1,0.0,10.0
RAISE5MIN_Avail9_ASSEL1,0.0,13000.0
FCAS_Max_Avail_Deficit_RAISE5MIN_ASSEL1,0.0,2325000.0
RAISE60SEC_Avail1_ASSENC1,0.0,1.0
RAISE60SEC_Avail2_ASSENC1,0.0,2.0
RAISE60SEC_Avail3_ASSENC1,0.0,4.0
RAISE60SEC_Avail4_ASSENC1,0.0,8.0
RAISE60SEC_Avail5_ASSENC1,0.0,16.0
RAISE60SEC_Avail6_ASSENC1,0.0,32.0
RAISE60SEC_Avail7_ASSENC1,0.0,64.0
RAISE60SEC_Avail8_ASSENC1,0.0,128.0
RAISE60SEC_Avail9_ASSENC1,0.0,256.0
FCAS_Max_Avail_Deficit_RAISE60SEC_ASSENC1,0.0,2325000.0
RAISE6SEC_Avail1_ASSENC1,0.0,1.0
RAISE6SEC_Avail2_ASSENC1,0.0,2.0
RAISE6SEC_Avail3_ASSENC1,0.0,4.0
RAISE6SEC_Avail4_ASSENC1,0.0,8.0
RAISE6SEC_Avail5_ASSENC1,0.0,16.0
RAISE6SEC_Avail6_ASSENC1,0.0,32.0
RAISE6SEC_Avail7_ASSENC1,0.0,64.0
RAISE6SEC_Avail8_ASSENC1,0.0,128.0
RAISE6SEC_Avail9_ASSENC1,0.0,256.0
FCAS_Max_Avail_Deficit_RAISE6SEC_ASSENC1,0.0,2325000.0
RAISE5MIN_Avail1_ASSENC1,0.0,1.0
RAISE5MIN_Avail2_ASSENC1,0.0,2.0
RAISE5MIN_Avail3_ASSENC1,0.0,4.0
RAISE5MIN_Avail4_ASSENC1,0.0,8.0
RAISE5MIN_Avail5_ASSENC1,0.0,16.0
RAISE5MIN_Avail6_ASSENC1,0.0,32.0
RAISE5MIN_Avail7_ASSENC1,0.0,64.0
RAISE5MIN_Avail8_ASSENC1,0.0,128.0
RAISE5MIN_Avail9_ASSENC1,0.0,256.0
FCAS_Max_Avail_Deficit_RAISE5MIN_ASSENC1,0.0,2325000.0
Energy_Avail0_BALBG1,0.0,-999.9999999999999
Energy_Avail2_BALBG1,0.0,49.89111272425593
Energy_Avail3_BALBG1,0.0,92.88603131805453
Energy_Avail4_BALBG1,0.0,100.89183863942756
Energy_Avail5_BALBG1,0.0,130.8928756611013
Energy_Avail6_BALBG1,0.0,259.8880016592347
Energy_Avail7_BALBG1,0.0,448.8852017007155
Energy_Avail8_BALBG1,0.0,10100.010370216738
Energy_Avail9_BALBG1,0.0,15000.0
Deficit_Trader_Energy_Capacity_BALBG1,0.0,5550000.0
Deficit_Offer_MW_BALBG1,0.0,17025000.0
RAISE5MIN_Avail1_BALBG1,10.0,0.89
RAISE5MIN_Avail2_BALBG1,0.0,1.41
RAISE5MIN_Avail3_BALBG1,0.0,1.85
RAISE5MIN_Avail4_BALBG1,0.0,2.45
RAISE5MIN_Avail5_BALBG1,0.0,5.89
RAISE5MIN_Avail6_BALBG1,0.0,50.89
RAISE5MIN_Avail7_BALBG1,0.0,100.89
RAISE5MIN_Avail8_BALBG1,0.0,200.89
RAISE5MIN_Avail9_BALBG1,0.0,14081.81
FCAS_Max_Avail_Deficit_RAISE5MIN_BALBG1,0.0,2325000.0
Joint_Upper_Deficit_RAISE5MIN_BALBG1,0.0,1050000.0
Lower_Surplus_BALBG1_RAISE5MIN,0.0,1050000.0
Upper_Deficit_BALBG1_RAISE5MIN,0.0,1050000.0
RAISE6SEC_Avail1_BALBG1,0.0,1.49
RAISE6SEC_Avail2_BALBG1,0.0,3.89
RAISE6SEC_Avail3_BALBG1,0.0,9.89
RAISE6SEC_Avail4_BALBG1,0.0,13.25
RAISE6SEC_Avail5_BALBG1,0.0,18.89
RAISE6SEC_Avail6_BALBG1,0.0,32.89
RAISE6SEC_Avail7_BALBG1,0.0,100.89
RAISE6SEC_Avail8_BALBG1,0.0,200.89
RAISE6SEC_Avail9_BALBG1,0.0,14081.81
FCAS_Max_Avail_Deficit_RAISE6SEC_BALBG1,0.0,2325000.0
Joint_Upper_Deficit_RAISE6SEC_BALBG1,0.0,1050000.0
Lower_Surplus_BALBG1_RAISE6SEC,0.0,1050000.0
Upper_Deficit_BALBG1_RAISE6SEC,0.0,1050000.0
RAISEREG_Avail1_BALBG1,0.0,7.89
RAISEREG_Avail2_BALBG1,0.0,13.35
RAISEREG_Avail3_BALBG1,0.0,28.89
RAISEREG_Avail4_BALBG1,0.0,61.89
RAISEREG_Avail5_BALBG1,0.0,92.89
RAISEREG_Avail6_BALBG1,0.0,140.89
RAISEREG_Avail7_BALBG1,0.0,265.89
RAISEREG_Avail8_BALBG1,0.0,1281.89
RAISEREG_Avail9_BALBG1,0.0,14007.89
FCAS_Max_Avail_Deficit_RAISEREG_BALBG1,0.0,2325000.0
Joint_Ramp_Deficit_BALBG1,0.0,2325000.0
Upper_Deficit_BALBG1_RAISEREG,0.0,1050000.0
Lower_Surplus_BALBG1_RAISEREG,0.0,1050000.0
LOWERREG_Avail1_BALBG1,0.0,4.81
LOWERREG_Avail2_BALBG1,0.0,9.81
LOWERREG_Avail3_BALBG1,0.0,23.81
LOWERREG_Avail4_BALBG1,0.0,41.81
LOWERREG_Avail5_BALBG1,0.0,89.81
LOWERREG_Avail6_BALBG1,0.0,239.81
LOWERREG_Avail7_BALBG1,0.0,499.81
LOWERREG_Avail8_BALBG1,0.0,899.81
LOWERREG_Avail9_BALBG1,0.0,13899.81
FCAS_Max_Avail_Deficit_LOWERREG_BALBG1,0.0,2325000.0
Joint_Ramp_Surplus_BALBG1,0.0,2325000.0
Upper_Deficit_BALBG1_LOWERREG,0.0,1050000.0
Lower_Surplus_BALBG1_LOWERREG,0.0,1050000.0
RAISE60SEC_Avail1_BALBG1,10.0,0.81
RAISE60SEC_Avail2_BALBG1,0.0,3.89
RAISE60SEC_Avail3_BALBG1,0.0,7.65
RAISE60SEC_Avail4_BALBG1,0.0,12.89
RAISE60SEC_Avail5_BALBG1,0.0,14.89
RAISE60SEC_Avail6_BALBG1,0.0,50.89
RAISE60SEC_Avail7_BALBG1,0.0,100.89
RAISE60SEC_Avail8_BALBG1,0.0,200.89
RAISE60SEC_Avail9_BALBG1,0.0,14081.81
FCAS_Max_Avail_Deficit_RAISE60SEC_BALBG1,0.0,2325000.0
Joint_Upper_Deficit_RAISE60SEC_BALBG1,0.0,1050000.0
Lower_Surplus_BALBG1_RAISE60SEC,0.0,1050000.0
Upper_Deficit_BALBG1_RAISE60SEC,0.0,1050000.0
Energy_Avail0_BALBL1,0.0,48.888888888888886
Energy_Avail1_BALBL1,0.0,23.89408099688474
Energy_Avail3_BALBL1,0.0,-9.885773624091382
Energy_Avail4_BALBL1,5.0,-51.88992731048806
Energy_Avail5_BALBL1,0.0,-72.88681204569055
Energy_Avail6_BALBL1,0.0,-94.89096573208722
Energy_Avail7_BALBL1,0.0,-118.88888888888889
Energy_Avail8_BALBL1,0.0,-302.8868120456906
Energy_Avail9_BALBL1,0.0,-959.8857736240914
Deficit_Trader_Energy_Capacity_BALBL1,0.0,5550000.0
Deficit_Offer_MW_BALBL1,0.0,17025000.0
LOWER6SEC_Avail1_BALBL1,15.0,0.81
LOWER6SEC_Avail2_BALBL1,0.0,3.81
LOWER6SEC_Avail3_BALBL1,0.0,9.81
LOWER6SEC_Avail4_BALBL1,0.0,29.81
LOWER6SEC_Avail5_BALBL1,0.0,44.81
LOWER6SEC_Avail6_BALBL1,0.0,119.81
LOWER6SEC_Avail7_BALBL1,0.0,239.81
LOWER6SEC_Avail8_BALBL1,0.0,799.81
LOWER6SEC_Avail9_BALBL1,0.0,14081.81
FCAS_Max_Avail_Deficit_LOWER6SEC_BALBL1,0.0,2325000.0
Joint_Upper_Deficit_LOWER6SEC_BALBL1,0.0,1050000.0
Lower_Surplus_BALBL1_LOWER6SEC,0.0,1050000.0
Upper_Deficit_BALBL1_LOWER6SEC,0.0,1050000.0
RAISEREG_Avail1_BALBL1,4.666666666666667,2.81
RAISEREG_Avail2_BALBL1,0.0,13.81
RAISEREG_Avail3_BALBL1,0.0,22.81
RAISEREG_Avail4_BALBL1,0.0,62.81
RAISEREG_Avail5_BALBL1,0.0,94.81
RAISEREG_Avail6_BALBL1,0.0,189.81
RAISEREG_Avail7_BALBL1,0.0,399.81
RAISEREG_Avail8_BALBL1,0.0,849.81
RAISEREG_Avail9_BALBL1,0.0,14081.81
FCAS_Max_Avail_Deficit_RAISEREG_BALBL1,0.0,2325000.0
Joint_Ramp_Surplus_BALBL1,0.0,2325000.0
Upper_Deficit_BALBL1_RAISEREG,0.0,1050000.0
Lower_Surplus_BALBL1_RAISEREG,0.0,1050000.0
LOWER60SEC_Avail1_BALBL1,0.0,1.81
LOWER60SEC_Avail2_BALBL1,0.0,3.81
LOWER60SEC_Avail3_BALBL1,0.0,13.81
LOWER60SEC_Avail4_BALBL1,0.0,27.81
LOWER60SEC_Avail5_BALBL1,0.0,47.81
LOWER60SEC_Avail6_BALBL1,0.0,118.81
LOWER60SEC_Avail7_BALBL1,0.0,239.81
LOWER60SEC_Avail8_BALBL1,0.0,799.81
LOWER60SEC_Avail9_BALBL1,0.0,14081.81
FCAS_Max_Avail_Deficit_LOWER60SEC_BALBL1,0.0,2325000.0
Joint_Upper_Deficit_LOWER60SEC_BALBL1,0.0,1050000.0
Lower_Surplus_BALBL1_LOWER60SEC,0.0,1050000.0
Upper_Deficit_BALBL1_LOWER60SEC,0.0,1050000.0
LOWER5MIN_Avail1_BALBL1,10.0,0.42
LOWER5MIN_Avail2_BALBL1,5.0,0.79
LOWER5MIN_Avail3_BALBL1,0.0,9.81
LOWER5MIN_Avail4_BALBL1,0.0,19.81
LOWER5MIN_Avail5_BALBL1,0.0,75.81
LOWER5MIN_Avail6_BALBL1,0.0,189.81
LOWER5MIN_Avail7_BALBL1,0.0,239.81
LOWER5MIN_Avail8_BALBL1,0.0,799.81
LOWER5MIN_Avail9_BALBL1,0.0,14081.81
FCAS_Max_Avail_Deficit_LOWER5MIN_BALBL1,0.0,2325000.0
Joint_Upper_Deficit_LOWER5MIN_BALBL1,0.0,1050000.0
Lower_Surplus_BALBL1_LOWER5MIN,0.0,1050000.0
