2020/09/01 09:55:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-14472189.090078402,1711967308.945,0.0,183.801
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-25.0,-49.0,-0.6759375000000026,0.01404
NSW1-QLD1,-390.22845,-334.08559,14.400680368421408,8.93158
VIC1-NSW1,-343.0841947549274,-236.98056,18.8079496082604,12.77508
T-V-MNSP1,-135.0,-130.52203,2.4274814500000046,2.28287
V-SA,-310.0,-310.0,16.523607956810036,17.25824
V-S-MNSP1,-95.0,-95.0,17.09970775,17.09971
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,7297.34,7242.160277582222,7162.62,0.0,0.0,72.1442552450726,146.10503000000003,113.0,113.0,153.0,149.0,135.0,138.0,97.43754000000001,95.92,89.0,110.3,11.0,30.0,57.13562999999999,60.0,41.815860000000015,42.82
REGIONSUM,QLD1,4677.75,5100.83535031,5065.94,0.0,0.0,-415.22845,-383.08559,40.0,35.0,69.12512000000004,103.0,86.12512000000004,114.33,33.0,31.0,34.76080999999999,2.62,120.0,87.86,120.0,87.86,0.0,0.0
REGIONSUM,SA1,1133.58,1563.4930591612704,1548.69,16.0,1.0,-405.0,-405.0,5.0,35.0,126.0,116.6,114.0,86.27,74.0,80.0,69.15919,65.0,102.26075,89.0,76.0,62.0,59.0,48.0
REGIONSUM,TAS1,1293.23,1158.23,1162.71,0.0,0.0,135.0,130.52203,14.0,12.0,35.0,35.0,26.310469999999953,21.83,66.59827999999993,64.12,0.0,0.0,0.0,0.0,0.0,43.28,50.0,50.0
REGIONSUM,VIC1,5266.3,4692.934802579998,4792.57,10.0,10.0,618.2141947549275,516.41836714,48.0,25.0,105.0,89.0,118.0,119.0,107.0,107.0,40.0,55.0,20.0,46.4,92.0,92.0,80.0,90.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,35.30840726658217,35.1301,35.1301,5.59,5.59,1.73,5.0,1.8899999999999997,5.73,0.99,0.99,9.5,14.0,-0.0,0.05,0.15,0.18,0.41,0.41
PRICE,QLD1,-26.636166885316374,-1.04,-1.04,5.59,5.59,1.73,5.0,1.89,5.73,0.99,0.99,28.09853091331853,15.0,16.73,16.73,26.766043238580014,17.69452,19.00853091331853,1.41
PRICE,SA1,-36.99701553977565,-37.0,-37.0,5.59,5.59,1.73,5.0,1.8899999999999997,5.73,0.99,0.99,9.5,14.0,-0.0,0.05,0.15,0.18,0.41,0.41
PRICE,TAS1,20.32451796438731,27.6091,27.6091,5.5,5.5,4.98,4.98,0.61,0.61,0.9,0.9,0.41,0.41,-0.0,0.05,0.18,0.18,0.41,0.41
PRICE,VIC1,38.61711200050515,38.08318,38.08318,5.59,5.59,1.73,5.0,1.8899999999999997,5.73,0.99,0.99,9.5,14.0,-0.0,0.05,0.15,0.18,0.41,0.41
