I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:40:00,NSW1,35.906851193499236,39.80014,39.80014
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:40:00,QLD1,32.900177100232554,37.01446,37.01446
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:40:00,SA1,-3.0979451340356734,-37.0,-37.0
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:40:00,TAS1,37.74348213344974,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:40:00,VIC1,35.422090845989935,39.02861,39.02861
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:45:00,NSW1,39.796644636502286,39.80014,39.80014
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:45:00,QLD1,36.46107119414584,37.28648,37.28648
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:45:00,SA1,-44.997481108312336,-37.0,-37.0
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:45:00,TAS1,40.32241070487831,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:45:00,VIC1,38.862643092663205,39.00013,39.00013
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:50:00,NSW1,38.38961038961039,38.88984,38.88984
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:50:00,QLD1,34.684500330288984,36.14553,36.14553
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:50:00,SA1,-86.10669358319856,-25.62146,-25.62146
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:50:00,TAS1,39.027767847735454,39.47693,39.47693
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:50:00,VIC1,37.50695821082275,38.15458,38.15458
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:55:00,NSW1,35.30840726658217,38.45015,38.45015
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:55:00,QLD1,31.95175438596491,35.47794,35.47794
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:55:00,SA1,-87.55976525362036,-25.66759,-25.66759
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:55:00,TAS1,35.48897470287428,38.56493,38.56493
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 22:55:00,VIC1,34.10137422565505,37.27313,37.27313
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:00:00,NSW1,35.15490096495683,38.39005,38.39005
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:00:00,QLD1,31.848575249459934,35.15712,35.15712
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:00:00,SA1,-87.73881098248839,-25.66894,-25.66894
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:00:00,TAS1,34.997607657888636,38.48012,38.48012
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:00:00,VIC1,33.626543442831405,37.28483,37.28483
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:05:00,NSW1,39.796644636502286,41.36329,41.36329
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:05:00,QLD1,35.33266998663316,37.44,37.44
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:05:00,SA1,-28.920697439230523,-25.96031,-25.96031
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:05:00,TAS1,40.06391240362061,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:05:00,VIC1,38.81697868244323,39.82676,39.82676
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:10:00,NSW1,36.52840832166197,40.80735,40.80735
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:10:00,QLD1,31.95175438596491,36.83944,36.83944
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:10:00,SA1,-76.70485542825968,-26.13966,-26.13966
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:10:00,TAS1,37.78605648959614,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:10:00,VIC1,36.3211509773315,40.03204,40.03204
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:15:00,NSW1,36.533941977917465,39.82371,39.82371
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:15:00,QLD1,31.95175438596491,35.68682,35.68682
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:15:00,SA1,-99.2258204868649,-28.77503,-28.77503
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:15:00,TAS1,38.178058796862466,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:15:00,VIC1,36.699961001991134,39.82676,39.82676
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:20:00,NSW1,35.30840726658217,39.7446,39.7446
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:20:00,QLD1,31.55047446015882,35.2614,35.2614
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:20:00,SA1,-95.04320451750843,-28.91251,-28.91251
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:20:00,TAS1,36.18720955389025,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:20:00,VIC1,35.15296605442093,39.73254,39.73254
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:25:00,NSW1,39.796851193499236,39.80014,39.80014
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:25:00,QLD1,34.268061643701714,34.88367,34.88367
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:25:00,SA1,-108.05205533265173,-29.06155,-29.06155
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:25:00,TAS1,40.38432422711237,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:25:00,VIC1,39.964458821665716,39.73923,39.73923
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:30:00,NSW1,39.796851193499236,39.61692,39.61692
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:30:00,QLD1,31.95175438596491,34.4534,34.4534
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:30:00,SA1,-107.41448721945099,-3.1,-3.1
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:30:00,TAS1,40.32241070487831,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:30:00,VIC1,39.72864595787914,39.72491,39.72491
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:35:00,NSW1,39.796851193499236,39.80049,39.80049
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:35:00,QLD1,31.95175438596491,34.38019,34.38019
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:35:00,SA1,-83.74593370098897,34.20589,34.20589
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:35:00,TAS1,40.32241070487831,40.32,40.32
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:35:00,VIC1,39.58562290274474,39.96701,39.96701
