I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:50:00,NSW1,36.26951278062645,38.45015,38.45015
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:50:00,QLD1,30.726978998384492,32.58428,32.58428
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:50:00,SA1,30.816323150395778,32.66265,32.66265
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:50:00,TAS1,36.03279966151112,37.71491,37.71491
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:50:00,VIC1,34.74068594982358,36.82163,36.82163
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:55:00,NSW1,39.796851193499236,38.45015,38.45015
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:55:00,QLD1,31.848575249459934,32.57608,32.57608
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:55:00,SA1,33.47786846527566,32.15182,32.15182
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:55:00,TAS1,38.74495306743779,37.43105,37.43105
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 23:55:00,VIC1,37.73666522252392,36.45198,36.45198
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:00:00,NSW1,39.796851193499236,38.39008,38.39008
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:00:00,QLD1,31.848575249459934,32.24906,32.24906
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:00:00,SA1,32.78154769166833,31.63199,31.63199
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:00:00,TAS1,38.37917986502152,36.94855,36.94855
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:00:00,VIC1,37.38041079984006,36.07341,36.07341
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:05:00,NSW1,41.75970620075954,39.80049,39.80049
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:05:00,QLD1,31.95175438596491,33.7197,33.7197
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:05:00,SA1,36.14425527881157,33.67467,33.67467
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:05:00,TAS1,40.32241070487831,38.65846,38.65846
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:05:00,VIC1,39.58562290274474,37.74283,37.74283
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:10:00,NSW1,39.796851193499236,39.80049,39.80049
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:10:00,QLD1,31.95175438596491,33.72134,33.72134
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:10:00,SA1,35.058934907524765,34.0712,34.0712
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:10:00,TAS1,38.992951473562144,38.66496,38.66496
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:10:00,VIC1,38.07842684619262,37.74917,37.74917
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:15:00,NSW1,39.796851193499236,39.80049,39.80049
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:15:00,QLD1,31.95175438596491,33.72183,33.72183
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:15:00,SA1,34.22545613286545,34.44501,34.44501
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:15:00,TAS1,38.69674144335798,38.64098,38.64098
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:15:00,VIC1,37.6897082442933,37.72576,37.72576
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:20:00,NSW1,39.796851193499236,38.45015,38.45015
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:20:00,QLD1,31.95175438596491,32.29952,32.29952
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:20:00,SA1,33.90887109913827,33.49365,33.49365
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:20:00,TAS1,38.23754045298651,37.36649,37.36649
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:20:00,VIC1,37.34073292463092,36.48146,36.48146
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/02 00:25:00,NSW1,39.796851193499236,39.80049,39.80049
