I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:45:00,NSW1,23.227818748795137,10.68006,10.68006
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:45:00,QLD1,0.0,2e-05,2e-05
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:45:00,SA1,19.038214314815672,-0.99999,-0.99999
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:45:00,TAS1,20.32451796438731,18.596,18.596
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:45:00,VIC1,19.640525090210915,8.95003,8.95003
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:50:00,NSW1,29.370035373201787,11.08583,11.08583
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:50:00,QLD1,0.0,2e-05,2e-05
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:50:00,SA1,19.787940605810164,6.90134,6.90134
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:50:00,TAS1,21.65526957172409,18.41194,18.41194
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:50:00,VIC1,20.871990319569075,9.19009,9.19009
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:55:00,NSW1,23.91292318285279,11.17818,11.17818
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:55:00,QLD1,0.0,0.0002,0.0002
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:55:00,SA1,17.561540749231778,-0.99999,-0.99999
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:55:00,TAS1,20.32451796438731,18.38805,18.38805
D,P5MIN,REGIONSOLUTION,,,0,2020/09/01 13:55:00,VIC1,19.053536870005644,9.19009,9.19009
I,P5MIN,REGIONSOLUTION,,RUN_DATETIME,INTERVENTION,RUNNO,REGIONID,Price,RRP Record,ROP Record
