2020/09/01 10:00:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-14112236.049054522,-650218432.039,0.0,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-56.99999999999999,-57.0,0.5354864999999926,0.53549
NSW1-QLD1,-420.91963,-404.11157,15.342017707603826,13.87666
VIC1-NSW1,-609.2728526780342,-351.93229,49.83506133508061,20.0976
T-V-MNSP1,0.0,57.65221,0.0,0.12376
V-SA,-265.9284442155483,-310.0,12.310195219863155,16.85799
V-S-MNSP1,-9.00000000000001,-95.0,0.7292839500000008,17.09971
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,7899.97,8067.5800100000015,7808.87,0.0,0.0,-131.35322267803417,109.17927999999995,38.0,113.0,153.0,108.0,135.0,56.96,67.29891372294372,37.0,74.0,79.0,11.0,30.0,61.0,60.0,41.0,60.0
REGIONSUM,QLD1,4924.88,5411.823033073334,5394.17,0.0,0.0,-477.91963,-461.11157,78.0,42.0,35.0,54.97,27.0,27.0,33.0,31.0,16.80806000000001,0.0,100.0,83.19,100.0,83.19,0.0,0.0
REGIONSUM,SA1,1202.0,1480.3260016392128,1617.0,0.0,1.0,-274.9284442155483,-405.0,30.0,15.0,109.96561000000003,152.0,114.0,113.0,74.0,80.0,45.0,61.26,110.0,93.0,77.0,71.0,61.0,46.0
REGIONSUM,TAS1,1354.03,1354.03,1411.81,0.0,0.0,0.0,-57.65221,25.0,25.0,106.0,110.0,113.96561000000003,222.01,125.27705627705627,151.58,35.0,29.74,0.0,0.0,13.815609999999992,47.62,120.42597,56.43
REGIONSUM,VIC1,5547.77,4703.642999999999,4778.58,10.0,10.0,884.2012968935825,812.3937160199999,49.0,25.0,104.0,83.0,118.0,89.0,107.0,107.0,39.19193999999999,40.0,34.942499999999995,49.75,102.0,92.0,40.0,100.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,43.3911384894872,39.8002,,5.73,5.68,1.6,1.73,1.73,1.1,0.99,0.9,3.75,3.8,0.03,0.05,0.18,0.18,0.18,0.44
PRICE,QLD1,18.75275451740855,11.49,,5.73,5.68,1.6,1.73,1.73,1.1,0.99,0.9,6.0,5.98866,12.505764487959537,7.68,7.68,16.73,2.4300000000000006,2.62866
PRICE,SA1,45.43907079202964,-3.8,,5.73,5.68,1.6,1.73,1.73,1.1,0.99,0.9,3.75,3.8,0.03,0.05,0.18,0.18,0.18,0.44
PRICE,TAS1,402.14176440591535,41.58227,,5.73,5.68,4.98,4.98,1.73,1.1,0.99,0.9,3.75,3.8,0.03,0.05,0.18,0.18,0.18,0.44
PRICE,VIC1,50.1845350612874,43.59137,,5.73,5.68,1.6,1.73,1.73,1.1,0.99,0.9,3.75,3.8,0.03,0.05,0.18,0.18,0.18,0.44
