2020/09/01 18:00:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-16742243.444437671,-663288530.397,17492.487340499993,0.0
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-49.000000000000036,-47.38831,0.014038499999996238,-0.06165
NSW1-QLD1,-398.3932714766572,-368.0,5.14461140937362,3.47024
VIC1-NSW1,184.3380837994088,1066.7753,0.39056591531600876,95.55193
T-V-MNSP1,122.89527579579561,132.29297,1.0922842042043654,1.30289
V-SA,-550.0,-310.0,55.327897328440045,17.69151
V-S-MNSP1,-95.0,-95.0,17.09970775,17.09971
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,9732.57,9103.288,8308.24,0.0,0.0,631.7313552760661,1482.16361,10.0,27.0,161.0,67.53,136.0,35.0,50.0,27.0,70.0,62.0,33.0,45.85,62.0,50.0,61.0,40.0
REGIONSUM,QLD1,6845.82,7296.153,7263.15,0.0,0.0,-447.3932714766573,-415.38831,10.0,25.0,47.0,87.5,17.0,27.0,21.0,21.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
REGIONSUM,SA1,1390.96,2054.9621743978946,1824.0,0.0,18.83,-645.0,-405.0,35.0,88.0,124.0,155.0,111.0,114.0,72.0,80.51,59.0,23.0,105.0,74.0,67.0,42.0,77.0,48.0
REGIONSUM,TAS1,1362.0,1485.98756,1495.6,0.0,0.0,-122.89527579579561,-132.29297,50.0,50.0,72.88394,68.03,116.88394,219.88,184.72321,195.21,20.0,25.0,27.883939999999996,41.03,105.88394,152.88,61.723209999999995,126.72
REGIONSUM,VIC1,6157.84,5632.538391189678,6757.1,0.0,0.0,578.8871715161466,-534.50946286,115.0,30.0,100.0,126.82,124.0,109.0,92.0,96.0,41.0,100.0,59.0,64.0,100.0,95.0,65.0,50.0
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,60.52583705547046,438.46562,,,33.0,,87.0,,4.49,,0.95,,3.99,,0.21,,0.18,,0.18
PRICE,QLD1,57.37094142735341,418.364,,,33.0,,87.0,,4.49,,0.95,,3.99,,0.21,,0.18,,0.18
PRICE,SA1,41.998399679935986,8.0,,,33.0,,87.0,,4.49,,0.95,,3.99,,0.21,,0.18,,0.18
PRICE,TAS1,56.02221465295034,83.65851,,,8.05,,87.0,,4.49,,0.95,,3.99,,0.21,,0.18,,0.18
PRICE,VIC1,59.502216848045144,89.1,,,33.0,,87.0,,4.49,,0.95,,3.99,,0.21,,0.18,,0.18
