I,PREDISPATCH,REGION_PRICE,,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRP,RRP Record
D,PREDISPATCH,REGION_PRICES,,,,NSW1,1,0,68.4002031488065,39.80003,,,,,,,,,,,,,,,,,,2020/09/01 11:00:00
D,PREDISPATCH,REGION_PRICES,,,,QLD1,1,0,18.75275451740855,7.44094,,,,,,,,,,,,,,,,,,2020/09/01 11:00:00
D,PREDISPATCH,REGION_PRICES,,,,SA1,1,0,84.57824306510898,-35.0,,,,,,,,,,,,,,,,,,2020/09/01 11:00:00
D,PREDISPATCH,REGION_PRICES,,,,TAS1,1,0,74.55167074136848,37.48981,,,,,,,,,,,,,,,,,,2020/09/01 11:00:00
D,PREDISPATCH,REGION_PRICES,,,,VIC1,1,0,74.17326765735504,37.16784,,,,,,,,,,,,,,,,,,2020/09/01 11:00:00
I,PREDISPATCH,REGION_PRICE,,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRP,RRP Record
D,PREDISPATCH,REGION_PRICES,,,,NSW1,2,0,48.00410466906106,41.2397,,,,,,,,,,,,,,,,,,2020/09/01 11:30:00
D,PREDISPATCH,REGION_PRICES,,,,QLD1,2,0,18.75275451740855,8.38587,,,,,,,,,,,,,,,,,,2020/09/01 11:30:00
D,PREDISPATCH,REGION_PRICES,,,,SA1,2,0,41.56839119331454,-35.0,,,,,,,,,,,,,,,,,,2020/09/01 11:30:00
D,PREDISPATCH,REGION_PRICES,,,,TAS1,2,0,46.37581959829269,39.33567,,,,,,,,,,,,,,,,,,2020/09/01 11:30:00
D,PREDISPATCH,REGION_PRICES,,,,VIC1,2,0,45.407962944597124,38.30678,,,,,,,,,,,,,,,,,,2020/09/01 11:30:00
I,PREDISPATCH,REGION_PRICE,,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRP,RRP Record
D,PREDISPATCH,REGION_PRICES,,,,NSW1,3,0,41.79579271421241,39.80023,,,,,,,,,,,,,,,,,,2020/09/01 12:00:00
D,PREDISPATCH,REGION_PRICES,,,,QLD1,3,0,18.75275451740855,-14.65817,,,,,,,,,,,,,,,,,,2020/09/01 12:00:00
D,PREDISPATCH,REGION_PRICES,,,,SA1,3,0,36.95417847771936,-37.0,,,,,,,,,,,,,,,,,,2020/09/01 12:00:00
D,PREDISPATCH,REGION_PRICES,,,,TAS1,3,0,42.346752997808174,101.93,,,,,,,,,,,,,,,,,,2020/09/01 12:00:00
D,PREDISPATCH,REGION_PRICES,,,,VIC1,3,0,40.06826535541683,36.76324,,,,,,,,,,,,,,,,,,2020/09/01 12:00:00
I,PREDISPATCH,REGION_PRICE,,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRP,RRP Record
D,PREDISPATCH,REGION_PRICES,,,,NSW1,4,0,39.796851193499236,39.80023,,,,,,,,,,,,,,,,,,2020/09/01 12:30:00
D,PREDISPATCH,REGION_PRICES,,,,QLD1,4,0,18.75275451740855,-1.04,,,,,,,,,,,,,,,,,,2020/09/01 12:30:00
D,PREDISPATCH,REGION_PRICES,,,,SA1,4,0,34.41551486723108,-39.0,,,,,,,,,,,,,,,,,,2020/09/01 12:30:00
D,PREDISPATCH,REGION_PRICES,,,,TAS1,4,0,38.87054130666628,101.93,,,,,,,,,,,,,,,,,,2020/09/01 12:30:00
D,PREDISPATCH,REGION_PRICES,,,,VIC1,4,0,37.270441851922115,36.25435,,,,,,,,,,,,,,,,,,2020/09/01 12:30:00
I,PREDISPATCH,REGION_PRICE,,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,INTERVENTION,RRP,RRP Record
D,PREDISPATCH,REGION_PRICES,,,,NSW1,5,0,57.995352767215884,39.8,,,,,,,,,,,,,,,,,,2020/09/01 13:00:00
D,PREDISPATCH,REGION_PRICES,,,,QLD1,5,0,25.405701754385966,0.0002,,,,,,,,,,,,,,,,,,2020/09/01 13:00:00
D,PREDISPATCH,REGION_PRICES,,,,SA1,5,0,55.94951255366167,-999.99891,,,,,,,,,,,,,,,,,,2020/09/01 13:00:00
D,PREDISPATCH,REGION_PRICES,,,,TAS1,5,0,57.817073186663414,100.63248,,,,,,,,,,,,,,,,,,2020/09/01 13:00:00
