Datetime,Generator RAISE5MIN,Load RAISE5MIN,Price RAISE5MIN,Generator LOWER5MIN,Load LOWER5MIN,Price LOWER5MIN,Generator RAISE6SEC,Load RAISE6SEC,Price RAISE6SEC,Generator LOWER6SEC,Load LOWER6SEC,Price LOWER6SEC,Generator RAISE60SEC,Load RAISE60SEC,Price RAISE60SEC,Generator LOWER60SEC,Load LOWER60SEC,Price LOWER60SEC,Generator (MW),Load (MW),E (MWh),SOC (%),Price ($/MWh)
2021-09-12 05:30:00,0.0,0.0,0.75,0.0,20.0,0.42,0.0,0.0,1.5,0.0,20.0,1.0,0.0,0.0,2.3,0.0,20.0,5.0,0.0,0.0,15.0,50.0,-8.051133739895316e-09
2021-09-12 05:35:00,20.0,0.0,0.75,0.0,20.0,0.95,20.0,0.0,2.0,0.0,20.0,0.95,20.0,0.0,2.78,0.0,20.0,3.68,0.0,0.0,15.0,50.0,-1.4285714285714284e-08
2021-09-12 05:40:00,20.0,0.0,0.75,0.0,20.0,0.42,20.0,0.0,2.0,0.0,20.0,1.0,20.0,0.0,2.3,0.0,20.0,3.61,0.0,0.0,15.0,50.0,-8.053614869480311e-09
2021-09-12 05:45:00,20.0,0.0,0.75,0.0,20.0,0.42,20.0,0.0,2.0,0.0,20.0,1.0240823832142867,20.0,0.0,2.78,0.0,20.0,3.68,0.0,0.0,15.0,50.0,-1.4285714285714284e-08
2021-09-12 05:50:00,20.0,0.0,0.75,0.0,20.0,0.42,20.0,0.0,2.0,0.0,20.0,1.23,20.0,0.0,2.3,0.0,20.0,3.68,0.0,0.0,15.0,50.0,-1.4285714285714284e-08
2021-09-12 05:55:00,20.0,0.0,0.75,0.0,20.0,0.2,20.0,0.0,1.98,0.0,20.0,1.23,20.0,0.0,2.3,0.0,20.0,3.68,0.0,0.0,15.0,50.0,8.05213850767077e-09
2021-09-12 06:00:00,20.0,0.0,0.75,0.0,17.72478794871799,0.2,20.0,0.0,1.98,0.0,20.0,1.23,20.0,0.0,2.29,0.0,20.0,3.68,0.0,0.0,15.0,50.0,19.344850994369587
2021-09-12 06:05:00,20.0,0.0,0.75,0.0,20.0,0.42,20.0,0.0,2.78,0.0,20.0,0.95,20.0,0.0,2.29,0.0,20.0,3.61,0.0,0.0,15.0,50.0,31.96789401293278
2021-09-12 06:10:00,20.0,0.0,0.75,0.0,20.0,0.42,20.0,0.0,2.78,0.0,20.0,0.95,20.0,0.0,2.29,0.0,20.0,3.61,0.0,0.0,15.0,50.0,-1.4285714285714284e-08
2021-09-12 06:15:00,20.0,0.0,0.5,0.0,17.932467948717942,0.2,20.0,0.0,1.5,0.0,20.0,0.95,20.0,0.0,1.6,0.0,20.0,1.81,0.0,0.0,15.0,50.0,22.092407238906546
2021-09-12 06:20:00,20.0,0.0,0.5,0.0,6.7820069204152595,0.42,20.000000000000004,0.0,1.73,0.0,6.7820069204152595,1.0,20.000000000000004,0.0,1.73,0.0,6.7820069204152595,1.95,0.0,0.0,15.0,50.0,32.940631657012055
2021-09-12 06:25:00,20.0,0.0,0.5,0.0,15.554157948717943,0.2,20.0,0.0,1.73,0.0,20.0,0.95,20.0,0.0,1.6,0.0,20.0,1.03,0.0,0.0,15.0,50.0,33.40724262761261
2021-09-12 06:30:00,20.0,0.0,0.5,0.0,18.126457948717928,0.2,20.0,0.0,1.98,0.0,20.0,0.95,20.0,0.0,1.66240579047728,0.0,20.0,1.81,0.0,0.0,15.0,50.0,19.326738916266134
2021-09-12 06:35:00,20.0,0.0,0.5,0.0,20.0,0.42,20.0,0.0,1.73,0.0,20.0,1.0,20.0,0.0,1.6,0.0,20.0,3.68,0.0,0.0,15.0,50.0,23.92358225998642
2021-09-12 06:40:00,20.0,0.0,0.5,0.0,20.0,0.42,20.0,0.0,1.7545831855378289,0.0,20.0,1.0,20.0,0.0,1.6,0.0,20.0,3.61,0.0,0.0,15.0,50.0,17.55142256815436
2021-09-12 06:45:00,20.0,0.0,0.49,0.0,20.0,0.42,20.0,0.0,1.5,0.0,20.0,1.23,20.0,0.0,1.49,0.0,20.0,3.68,0.0,0.0,15.0,50.0,16.110074636156934
2021-09-12 06:50:00,20.0,0.0,0.26,0.0,0.0,1.03,20.0,0.0,0.733355227884446,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,5.0,0.0,5.536332179930773,15.392156862745097,51.307189542483655,19.89838634440499
2021-09-12 06:55:00,20.0,0.0,0.26,0.0,0.0,1.03,20.0,0.0,0.73,0.0,0.0,1.23,20.0,0.0,1.0,0.0,0.0,9.7,0.0,0.0,15.392156862745097,51.307189542483655,10.514343976597047
2021-09-12 07:00:00,20.0,0.0,0.26,0.0,20.0,1.03,20.0,0.0,0.99,0.0,20.0,1.0,20.0,0.0,1.0,0.0,0.0,9.9,0.0,0.0,15.392156862745097,51.307189542483655,5.064922360433318
2021-09-12 07:05:00,20.0,0.0,0.26,0.0,0.0,1.03,20.0,0.0,0.6,0.0,0.0,1.23,20.0,0.0,0.81,0.0,0.0,9.9,0.0,0.0,15.392156862745097,51.307189542483655,0.02331555244258402
2021-09-12 07:10:00,20.0,0.0,0.26,0.0,20.0,0.42,20.0,0.0,0.6,0.0,20.0,1.0,20.0,0.0,0.81,0.0,0.0,9.9,0.0,0.0,15.392156862745097,51.307189542483655,1.4285714285714284e-08
2021-09-12 07:15:00,20.0,0.0,0.3,0.0,0.0,1.79,20.0,0.0,2.0,0.0,0.0,7.67,20.0,0.0,1.73,0.0,0.0,16.68,0.0,0.0,15.392156862745097,51.307189542483655,14.224363147041608
2021-09-12 07:20:00,0.0,0.0,0.3,0.0,20.0,1.03,0.0,0.0,1.5,0.0,20.0,7.67,0.0,0.0,1.98,0.0,20.0,16.68,0.0,0.0,15.392156862745097,51.307189542483655,1.2600038238534401
2021-09-12 07:25:00,20.0,0.0,0.3,0.0,20.0,1.03,20.0,0.0,1.5,0.0,20.0,5.2182354504552535,20.0,0.0,1.98,0.0,0.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,1.4285714285714284e-08
2021-09-12 07:30:00,0.0,0.0,0.49,0.0,20.0,1.03,0.0,0.0,2.5,0.0,19.999999999999996,7.67,0.0,0.0,2.29,0.0,20.0,16.65,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 07:35:00,20.0,0.0,0.26,0.0,20.0,0.42,20.0,0.0,0.6,0.0,20.0,1.23,20.0,0.0,0.75,0.0,20.0,8.68,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 07:40:00,20.0,0.0,0.26,0.0,20.0,0.42,20.0,0.0,0.6,0.0,20.0,1.23,20.0,0.0,0.75,0.0,20.0,5.0,0.0,0.0,15.392156862745097,51.307189542483655,-1.4285714285714284e-08
2021-09-12 07:45:00,20.0,0.0,0.26,0.0,0.0,0.42,20.0,0.0,0.3,0.0,0.0,1.23,20.0,0.0,0.73,0.0,0.0,5.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 07:50:00,0.0,0.0,0.03,0.0,15.759487948717947,0.2,0.0,0.0,0.25,0.0,20.0,1.1095249534369795,0.0,0.0,0.4,0.0,20.0,5.0,0.0,0.0,15.392156862745097,51.307189542483655,0.02250602420019791
2021-09-12 07:55:00,2.927599999999984,0.0,-0.0,0.0,20.0,0.42,0.0,0.0,0.01,0.0,20.0,1.23,0.0,0.0,0.26,0.0,20.0,5.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:00:00,20.0,0.0,-0.0,0.0,0.0,0.44,0.0,0.0,-0.0,0.0,0.0,1.23,0.0,0.0,0.05,0.0,0.0,8.68,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:05:00,0.0,0.0,-0.0,0.0,20.0,0.42,0.0,0.0,-0.0,0.0,0.0,2.95,0.0,0.0,0.03,0.0,0.0,10.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:10:00,0.0,0.0,-0.0,0.0,0.0,0.44,0.0,0.0,-0.0,0.0,0.0,1.23,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:15:00,0.0,0.0,-0.0,0.0,0.0,0.44,0.0,0.0,0.01,0.0,0.0,1.23,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:20:00,20.0,0.0,-0.0,0.0,0.0,0.44,0.0,0.0,-0.0,0.0,0.0,1.23,0.0,0.0,0.03,0.0,0.0,9.95,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:25:00,0.0,0.0,-0.0,0.0,0.0,0.44,0.0,0.0,0.01,0.0,0.0,3.25000000000001,0.0,0.0,0.03,0.0,0.0,10.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:30:00,20.0,0.0,-0.0,0.0,0.0,0.44,0.0,0.0,0.01,0.0,0.0,3.5,0.0,0.0,0.26,0.0,0.0,10.0,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:35:00,20.0,0.0,-0.0,0.0,0.0,0.18,0.02787999999998192,0.0,0.03,0.0,0.0,2.95,0.0,0.0,0.26,0.0,0.0,9.61,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:40:00,0.0,0.0,-0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.0,2.95,0.0,0.0,0.03,0.0,0.0,9.61,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:45:00,0.0,0.0,-0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.0,2.95,0.0,0.0,0.03,0.0,0.0,9.61,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:50:00,20.0,0.0,-0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.0,3.5,0.0,0.0,0.03,0.0,0.0,9.61,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 08:55:00,0.0,0.0,-0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.0,3.5,0.0,0.0,0.03,0.0,0.0,9.61,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:00:00,0.0,0.0,-0.0,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.0,3.5,0.0,0.0,0.03,0.0,0.0,9.61,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:05:00,0.0,0.0,-0.0,0.0,0.0,5.0,20.0,0.0,0.03,0.0,0.0,4.95,0.0,0.0,0.26,0.0,0.0,17.70911968971659,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:10:00,20.0,0.0,-0.0,0.0,3.6208468858131333,1.03,20.0,0.0,0.05,0.0,0.0,5.0,1.4564000000000306,0.0,0.62,0.0,0.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:15:00,0.0,0.0,-0.0,0.0,0.0,1.03,20.0,0.0,0.03,0.0,0.0,1.23,0.0,0.0,0.26,0.0,0.0,28.52237484505819,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:20:00,0.0,0.0,-0.0,0.0,20.0,0.95,12.773730000000029,0.0,0.03,0.0,20.0,3.5,0.0,0.0,0.26,0.0,0.0,37.58264087468461,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:25:00,20.0,0.0,-0.0,0.0,20.0,1.03,6.951009999999997,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.05,0.0,0.0,32.029999999999966,0.0,0.0,15.392156862745097,51.307189542483655,0.7684192906719192
2021-09-12 09:30:00,20.0,0.0,-0.0,0.0,20.0,0.42,20.0,0.0,0.03,0.0,0.0,3.5,0.0,0.0,0.26,0.0,0.0,26.252374911724857,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:35:00,0.0,0.0,-0.0,0.0,20.0,1.03,6.973910000000018,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,32.03,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:40:00,20.0,0.0,-0.0,0.0,20.0,0.44,20.0,0.0,0.03,0.0,20.0,3.5,0.0,0.0,0.26,0.0,0.0,33.606148675223835,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:45:00,0.0,0.0,-0.0,0.0,20.0,1.03,9.625380000000035,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,35.73694577667311,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:50:00,0.0,0.0,-0.0,0.0,20.0,1.03,12.826340000000016,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,37.5026408746846,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 09:55:00,0.0,0.0,-0.0,0.0,20.0,1.03,13.797599999999989,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,37.5026408746846,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:00:00,0.0,0.0,-0.0,0.0,20.0,1.03,12.603809999999953,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,37.5026408746846,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:05:00,0.0,0.0,-0.0,0.0,20.0,1.03,13.760470000000026,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,33.195,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:10:00,0.0,0.0,-0.0,0.0,20.0,1.03,10.218410000000034,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,35.78194577667311,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:15:00,0.0,0.0,-0.0,0.0,20.0,1.03,10.934730000000116,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,38.195,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:20:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.05,0.0,0.0,37.272640874684605,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:25:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.01,0.0,20.0,1.23,0.0,0.0,0.05,0.0,20.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:30:00,20.0,0.0,-0.0,0.0,20.0,1.03,13.91850999999997,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,35.73027911000645,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:35:00,0.0,0.0,-0.0,0.0,20.0,1.03,3.2267500000000098,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,35.73694577667311,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:40:00,20.0,0.0,-0.0,0.0,20.0,1.03,19.49266,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,33.68,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:45:00,0.0,0.0,-0.0,0.0,20.0,0.44,0.0,0.0,0.03,0.0,14.948096885813179,3.379338161890783,0.0,0.0,0.26,0.0,0.0,33.750418264267466,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:50:00,0.0,0.0,-0.0,0.0,0.0,1.03,3.4694566666666447,0.0,0.03,0.0,0.0,3.5,0.0,0.0,0.26,0.0,0.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 10:55:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.01,0.0,20.0,3.013671665898161,0.0,0.0,0.05,0.0,0.0,33.5825,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:00:00,0.0,0.0,-0.0,0.0,0.0,1.03,20.0,0.0,0.03,0.0,0.0,1.23,0.0,0.0,0.26,0.0,0.0,33.195,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:05:00,20.0,0.0,-0.0,0.0,20.0,0.42,0.0,0.0,0.01,0.0,20.0,1.23,0.0,0.0,0.26,0.0,0.0,38.35264087468461,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:10:00,20.0,0.0,-0.0,0.0,0.0,1.03,10.881030000000038,0.0,0.03,0.0,0.0,3.5,0.0,0.0,0.26,0.0,0.0,33.00102047009563,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:15:00,0.0,0.0,-0.0,0.0,14.948096885813179,0.44,7.354719999999929,0.0,0.03,0.0,0.0,3.68,0.0,0.0,0.26,0.0,0.0,33.390931283919485,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:20:00,20.0,0.0,-0.0,0.0,0.0,1.03,0.0,0.0,0.01,0.0,0.0,4.95,0.0,0.0,0.26,0.0,0.0,24.20000000000003,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:25:00,20.0,0.0,-0.0,0.0,0.0,1.03,0.0,0.0,0.01,0.0,0.0,4.95,0.0,0.0,0.03,0.0,0.0,31.26732481792172,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:30:00,0.0,0.0,-0.0,0.0,0.0,1.03,0.0,0.0,0.01,0.0,0.0,4.95,0.0,0.0,-0.0,0.0,0.0,21.301214358501017,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:35:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.01,0.0,20.0,3.5,0.0,0.0,-0.0,0.0,0.0,47.81,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:40:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,-0.0,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,47.81,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:45:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,-4.0404042334074575e-08,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,45.46145532367753,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:50:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.01,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,45.442039095296764,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 11:55:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.01,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,44.12656246164061,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:00:00,0.0,0.0,-0.0,0.0,0.0,5.0,0.0,0.0,0.01,0.0,0.0,2.95,0.0,0.0,0.03,0.0,0.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:05:00,0.0,0.0,-0.0,0.0,0.0,1.03,16.48514000000003,0.0,0.03,0.0,0.0,1.23,0.0,0.0,0.26,0.0,0.0,32.03000000000004,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:10:00,20.0,0.0,-0.0,0.0,0.0,9.59,0.0,0.0,0.01,0.0,0.0,2.7407040937607996,0.0,0.0,0.01,0.0,0.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,0.021670751297394177
2021-09-12 12:15:00,20.0,0.0,-0.0,0.0,0.0,2.3832501244991993,0.0,0.0,-0.0,0.0,0.0,2.219999999999999,0.0,0.0,-0.0,0.0,0.0,26.99,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:20:00,0.0,0.0,-0.0,0.0,0.0,1.95,0.0,0.0,0.01,0.0,0.0,5.0,0.0,0.0,-0.0,0.0,0.0,24.21,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:25:00,0.0,0.0,-0.0,0.0,0.0,1.03,0.0,0.0,-0.0,0.0,0.0,1.5299999999999985,0.0,0.0,-0.0,0.0,0.0,27.68,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:30:00,0.0,0.0,-0.0,0.0,0.0,1.03,0.0,0.0,0.01,0.0,0.0,3.68,0.0,0.0,0.01,0.0,0.0,26.072374845058192,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:35:00,0.0,0.0,-0.0,0.0,20.0,2.3648928216328766,0.0,0.0,-0.0,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,44.12656246164061,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:40:00,0.0,0.0,-0.0,0.0,0.0,5.0,4.133410000000026,0.0,0.03,0.0,0.0,1.23,0.0,0.0,-0.0,0.0,0.0,28.522374911724857,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:45:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,0.01,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,38.67,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:50:00,0.0,0.0,-0.0,0.0,0.0,7.95,0.0,0.0,-0.0,0.0,0.0,1.23,0.0,0.0,-0.0,0.0,0.0,28.522374911724857,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 12:55:00,0.0,0.0,-0.0,0.0,20.0,1.03,0.0,0.0,-0.0,0.0,20.0,1.23,0.0,0.0,-0.0,0.0,0.0,43.523600576583725,0.0,0.0,15.392156862745097,51.307189542483655,1.9284385187130337
2021-09-12 13:00:00,0.0,0.0,-0.0,0.0,0.0,10.0,1.6890299999999456,0.0,0.03,0.0,0.0,1.23,0.0,0.0,-0.0,0.0,0.0,32.888931034482766,0.0,0.0,15.392156862745097,51.307189542483655,0.0
2021-09-12 13:05:00,0.0,0.0,0.03,20.0,20.0,1.79,0.0,0.0,0.01,18.517632305883197,20.0,0.14,0.0,0.0,0.26,20.0,20.0,9.9,20.0,0.0,13.431372549019606,44.77124183006536,82.98357280870376
2021-09-12 13:10:00,20.0,0.0,-0.0,0.0,20.0,9.59,10.944140000000004,0.0,0.03,0.0,20.0,1.0,0.0,0.0,0.26,0.0,7.681660899653949,26.823936393011824,0.0,0.0,13.431372549019606,44.77124183006536,1.9284385187130337
2021-09-12 13:15:00,0.0,0.0,0.26,20.0,20.0,8.7289904552255,0.0,0.0,0.01,20.0,20.0,0.2,0.0,0.0,0.4,20.0,20.0,9.9,20.0,0.0,11.470588235294116,38.23529411764705,119.67619109732955
2021-09-12 13:20:00,0.0,0.0,0.35,0.0,20.0,9.95,0.0,0.0,0.03,0.0,20.0,1.0,0.0,0.0,0.75,0.0,20.0,10.0,0.0,0.0,11.470588235294116,38.23529411764705,47.76882739949252
2021-09-12 13:25:00,20.0,0.0,0.26,0.0,20.0,10.0,0.0,0.0,0.01,0.0,20.0,1.0,14.450000000000028,0.0,0.75,0.0,20.0,15.61399662532278,0.0,0.0,11.470588235294116,38.23529411764705,36.112801785352
2021-09-12 13:30:00,20.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,-0.0,0.0,0.0,6.284041201302229,0.0,0.0,0.48,0.0,0.0,23.468333710422627,0.0,0.0,11.470588235294116,38.23529411764705,0.0
2021-09-12 13:35:00,0.0,0.0,0.26,0.0,20.0,9.6,0.0,0.0,0.03,0.0,20.0,1.23,0.0,0.0,0.75,0.0,20.0,10.0,0.0,0.0,11.470588235294116,38.23529411764705,45.30145532367752
