I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/02 00:10:00,,NSW1,,0,38.38961038961039,38.45015,38.45015
D,DISPATCH,PRICE,,2020/09/02 00:10:00,,QLD1,,0,32.47444894329657,32.29952,32.29952
D,DISPATCH,PRICE,,2020/09/02 00:10:00,,SA1,,0,31.150920541922833,31.19643,31.19643
D,DISPATCH,PRICE,,2020/09/02 00:10:00,,TAS1,,0,36.486914772508776,36.46194,36.46194
D,DISPATCH,PRICE,,2020/09/02 00:10:00,,VIC1,,0,35.7254381335774,35.77995,35.77995
