I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 10:10:00,,NSW1,,0,39.796644636502286,39.80037,39.80037
D,DISPATCH,PRICE,,2020/09/01 10:10:00,,QLD1,,0,-1.0221813349688236,-31.62,-31.62
D,DISPATCH,PRICE,,2020/09/01 10:10:00,,SA1,,0,34.19029859449603,34.53896,34.53896
D,DISPATCH,PRICE,,2020/09/01 10:10:00,,TAS1,,0,40.19126168454583,41.74035,41.74035
D,DISPATCH,PRICE,,2020/09/01 10:10:00,,VIC1,,0,40.546158915960454,40.95963,40.95963
