I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 12:30:00,,NSW1,,0,33.60236402800215,32.15,32.15
D,DISPATCH,PRICE,,2020/09/01 12:30:00,,QLD1,,0,-25.34915181059811,-31.62,-31.62
D,DISPATCH,PRICE,,2020/09/01 12:30:00,,SA1,,0,-39.00380775959658,-39.0,-39.0
D,DISPATCH,PRICE,,2020/09/01 12:30:00,,TAS1,,0,28.80796989019245,27.53463,27.53463
D,DISPATCH,PRICE,,2020/09/01 12:30:00,,VIC1,,0,27.765974775010072,26.61231,26.61231
