I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 18:00:00,,NSW1,,0,299.50248756218906,299.5,299.5
D,DISPATCH,PRICE,,2020/09/01 18:00:00,,QLD1,,0,297.0956426015401,292.73519,292.73519
D,DISPATCH,PRICE,,2020/09/01 18:00:00,,SA1,,0,0.0,-8e-05,-8e-05
D,DISPATCH,PRICE,,2020/09/01 18:00:00,,TAS1,,0,65.8405662353641,45.08041,45.08041
D,DISPATCH,PRICE,,2020/09/01 18:00:00,,VIC1,,0,276.052504630019,279.86992,279.86992
