I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 16:15:00,,NSW1,,0,32.50481891041899,35.31,35.31
D,DISPATCH,PRICE,,2020/09/01 16:15:00,,QLD1,,0,25.405701754385966,25.41,25.41
D,DISPATCH,PRICE,,2020/09/01 16:15:00,,SA1,,0,27.13220147758324,29.78592,29.78592
D,DISPATCH,PRICE,,2020/09/01 16:15:00,,TAS1,,0,30.087979425156657,32.94752,32.94752
D,DISPATCH,PRICE,,2020/09/01 16:15:00,,VIC1,,0,29.075411079809747,31.92409,31.92409
