I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 18:50:00,,NSW1,,0,58.01427644386762,58.01,58.01
D,DISPATCH,PRICE,,2020/09/01 18:50:00,,QLD1,,0,56.34033886900665,57.17906,57.17906
D,DISPATCH,PRICE,,2020/09/01 18:50:00,,SA1,,0,40.442575347952335,40.44,40.44
D,DISPATCH,PRICE,,2020/09/01 18:50:00,,TAS1,,0,29.443748846266804,-0.57,-0.57
D,DISPATCH,PRICE,,2020/09/01 18:50:00,,VIC1,,0,52.75844493821719,52.586,52.586
