I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/02 02:00:00,,NSW1,,0,35.58126829652774,36.22448,36.22448
D,DISPATCH,PRICE,,2020/09/02 02:00:00,,QLD1,,0,30.439131739521855,30.72996,30.72996
D,DISPATCH,PRICE,,2020/09/02 02:00:00,,SA1,,0,-39.00380775959658,-39.0,-39.0
D,DISPATCH,PRICE,,2020/09/02 02:00:00,,TAS1,,0,40.32241070487831,40.32,40.32
D,DISPATCH,PRICE,,2020/09/02 02:00:00,,VIC1,,0,14.426065883686409,10.4544,10.4544
