I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 20:00:00,,NSW1,,0,47.22609533011309,47.57132,47.57132
D,DISPATCH,PRICE,,2020/09/01 20:00:00,,QLD1,,0,44.68727234883963,44.69,44.69
D,DISPATCH,PRICE,,2020/09/01 20:00:00,,SA1,,0,39.68691157123168,39.81274,39.81274
D,DISPATCH,PRICE,,2020/09/01 20:00:00,,TAS1,,0,39.50547114965831,41.93836,41.93836
D,DISPATCH,PRICE,,2020/09/01 20:00:00,,VIC1,,0,45.42556968896666,45.8494,45.8494
