I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 04:25:00,,NSW1,,0,35.814886036476175,35.54496,35.54496
D,DISPATCH,PRICE,,2020/09/01 04:25:00,,QLD1,,0,31.95175438596491,31.95,31.95
D,DISPATCH,PRICE,,2020/09/01 04:25:00,,SA1,,0,29.718735113443,29.52505,29.52505
D,DISPATCH,PRICE,,2020/09/01 04:25:00,,TAS1,,0,32.166452152385745,32.91022,32.91022
D,DISPATCH,PRICE,,2020/09/01 04:25:00,,VIC1,,0,33.996805759892,33.78227,33.78227
