I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 12:40:00,,NSW1,,0,35.30840726658217,35.31,35.31
D,DISPATCH,PRICE,,2020/09/01 12:40:00,,QLD1,,0,-3.6079861705797853,-29.0,-29.0
D,DISPATCH,PRICE,,2020/09/01 12:40:00,,SA1,,0,28.65303823794792,27.03042,27.03042
D,DISPATCH,PRICE,,2020/09/01 12:40:00,,TAS1,,0,31.524513837395876,30.86174,30.86174
D,DISPATCH,PRICE,,2020/09/01 12:40:00,,VIC1,,0,30.38426030504791,29.82797,29.82797
