I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/01 10:15:00,,NSW1,,0,35.14997458057956,35.31,35.31
D,DISPATCH,PRICE,,2020/09/01 10:15:00,,QLD1,,0,0.0,2e-05,2e-05
D,DISPATCH,PRICE,,2020/09/01 10:15:00,,SA1,,0,-94.68417996295341,-150.80641,-150.80641
D,DISPATCH,PRICE,,2020/09/01 10:15:00,,TAS1,,0,35.552733984906816,35.77897,35.77897
D,DISPATCH,PRICE,,2020/09/01 10:15:00,,VIC1,,0,35.0201761506814,35.19807,35.19807
