2020/09/01 13:05:00
Item,Our Objective,AEMO Objective,Our Violation,AEMO Violation
Value,-11047088.323253177,-41640447.151,0.0,0.1
Interconnector,Inter-flow,AEMO,Losses,AEMO
N-Q-MNSP1,-49.0,-120.4,0.014038499999994514,9.82673
NSW1-QLD1,-266.16751999999997,-160.27094,155.05594657755935,2.06477
VIC1-NSW1,759.6332151924911,743.09575,70.49643933441179,64.17691
T-V-MNSP1,-378.48199999999997,-378.37707,16.373253017420012,16.36448
V-SA,-310.0,-310.0,14.966108015861035,15.3045
V-S-MNSP1,-64.56873,-64.56873,9.3643339474725,9.36433
REGIONSUM,Region ID,Total Demand,*Dispatchable Generation*,AEMO Gen Record,*Dispatchable Load*,AEMO Load Record,Net Interconnector Targets (into),AEMO Inter-flow,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
REGIONSUM,NSW1,6798.76,5832.232959523163,5818.46,0.0,0.0,1074.8007351924912,1023.7666899999999,109.0,127.04,135.20643900000005,142.0,144.0,114.0,50.0,50.0,71.97498000000002,66.97,52.62775000000002,80.0,70.0,90.0,70.0,70.0
REGIONSUM,QLD1,4617.77,5021.326709569208,4904.72,0.0,0.0,-315.16751999999997,-280.67094,40.0,40.0,82.0,77.0,64.0,89.0,31.0,31.0,21.0,12.0,104.99999999999997,70.5,105.0,70.5,0.0,0.0
REGIONSUM,SA1,787.1,1168.0882882499411,1168.23,0.0,0.05,-374.56873,-374.56873,0.0,0.0,115.0,115.0,79.39044000000001,83.27,83.0,83.0,40.0,40.0,75.0,75.0,53.0,58.0,45.0,45.0
REGIONSUM,TAS1,1069.32,690.838,690.94,0.0,0.0,378.48199999999997,378.37707,25.0,32.99,59.184000999999995,59.25,80.0,81.26,82.58704,82.59,41.0,41.0,0.0,2.12,43.501840000000016,51.1,54.031007751937985,54.03
REGIONSUM,VIC1,4106.63,4928.981846050411,4909.37,10.0,10.0,-749.164169192491,-732.5257613399999,46.0,19.97,80.0,78.14,104.0,103.85,107.0,107.0,36.025019999999984,50.03,49.0,54.0,92.0,93.9,86.66743224806203,86.67
PRICE,Region ID,Price,AEMO Regional Reference Price,AEMO ROP,RAISEREG,AEMO RAISEREG,RAISE6SEC,AEMO RAISE6SEC,RAISE60SEC,AEMO RAISE60SEC,RAISE5MIN,AEMO RAISE5MIN,LOWERREG,AEMO LOWERREG,LOWER6SEC,AEMO LOWER6SEC,LOWER60SEC,AEMO LOWER60SEC,LOWER5MIN,AEMO LOWER5MIN
PRICE,NSW1,10.947608905923277,6.85782,6.85782,7.89,8.0,1.1,1.45,1.7,1.73,0.9,0.9,13.726447967257752,17.07145,0.14,0.4,0.18,0.48,0.79,0.79
PRICE,QLD1,-8.258722507977208,-33.9,-33.9,7.89,8.0,1.1,1.45,1.7,1.73,0.9,0.9,13.726447967257752,17.07145,7.68,16.73,11.846331413900486,25.36002,0.79,0.79
PRICE,SA1,-1.0040368491874547,-1.0,-1.0,7.89,8.0,1.1,1.45,1.7,1.73,0.9,0.9,13.726447967257752,17.07145,0.14,0.4,0.18,0.48,0.79,0.79
PRICE,TAS1,9.60332275494816,6.12643,6.12643,7.89,8.0,1.45,1.45,1.7,1.73,0.9,0.9,13.726447967257752,17.07145,0.4,0.4,0.18,0.44,0.79,0.79
PRICE,VIC1,9.184207770447166,5.83855,5.83855,7.89,8.0,1.1,1.45,1.7,1.73,0.9,0.9,13.726447967257753,17.07145,0.14,0.4,0.18,0.48,0.79,0.79
