I,DISPATCH,PRICE,,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,RRP Record,ROP Record
D,DISPATCH,PRICE,,2020/09/02 03:20:00,,NSW1,,0,34.408930236258485,34.72445,34.72445
D,DISPATCH,PRICE,,2020/09/02 03:20:00,,QLD1,,0,30.439131739521855,30.73005,30.73005
D,DISPATCH,PRICE,,2020/09/02 03:20:00,,SA1,,0,-39.00380775959658,-39.0,-39.0
D,DISPATCH,PRICE,,2020/09/02 03:20:00,,TAS1,,0,24.516781105533166,38.27385,38.27385
D,DISPATCH,PRICE,,2020/09/02 03:20:00,,VIC1,,0,14.426065883686409,0.0,0.0
